Order ID;Order Date
CA-2017-104906;13/02/2017
CA-2017-118122;17/11/2017
US-2014-147774;20/01/2014
CA-2017-166926;1/12/2017
CA-2015-128013;9/08/2015
CA-2016-123176;27/09/2016
US-2016-117541;14/11/2016
CA-2016-166282;16/04/2016
CA-2017-141439;26/11/2017
CA-2015-163965;20/11/2015
CA-2017-128783;7/09/2017
CA-2014-122217;24/11/2014
US-2017-141558;11/03/2017
CA-2016-139941;12/06/2016
CA-2015-166583;26/06/2015
CA-2017-100412;22/12/2017
CA-2017-142909;22/12/2017
CA-2014-137911;9/10/2014
CA-2015-106208;10/12/2015
US-2015-136749;25/12/2015
CA-2017-126718;29/04/2017
CA-2016-131380;28/03/2016
CA-2015-145835;13/05/2015
CA-2014-138709;4/07/2014
CA-2014-122070;22/04/2014
CA-2016-158610;19/09/2016
CA-2014-117464;22/07/2014
US-2017-168613;8/10/2017
CA-2017-125381;25/04/2017
US-2017-141677;26/03/2017
CA-2017-133067;4/05/2017
US-2016-144351;14/11/2016
CA-2014-106054;6/01/2014
CA-2016-138667;27/12/2016
CA-2017-150609;30/04/2017
CA-2017-128853;21/04/2017
CA-2017-133102;17/08/2017
CA-2016-164399;12/11/2016
CA-2016-116918;1/10/2016
CA-2016-110492;12/02/2016
CA-2016-147683;13/11/2016
CA-2014-116785;26/04/2014
US-2015-156797;11/08/2015
CA-2016-104276;27/11/2016
CA-2016-120369;28/10/2016
CA-2014-118276;29/12/2014
CA-2015-136658;10/09/2015
CA-2017-137414;2/10/2017
CA-2016-143476;11/09/2016
US-2016-119046;2/06/2016
CA-2017-154949;15/10/2017
CA-2015-103072;27/09/2015
CA-2015-150770;3/05/2015
CA-2017-154760;9/01/2017
US-2017-104437;27/01/2017
CA-2017-113075;2/09/2017
CA-2016-109953;14/07/2016
CA-2017-127397;24/02/2017
CA-2014-157546;20/07/2014
CA-2017-153843;13/03/2017
CA-2016-137337;8/03/2016
CA-2014-138737;7/12/2014
CA-2016-164924;10/07/2016
CA-2016-101651;24/12/2016
CA-2017-136651;23/04/2017
CA-2017-118892;17/08/2017
US-2017-151127;22/05/2017
CA-2017-145807;9/02/2017
US-2014-127978;3/03/2014
CA-2015-158491;4/06/2015
CA-2016-116764;27/08/2016
CA-2016-152457;12/09/2016
CA-2016-152730;30/05/2016
CA-2017-137001;10/06/2017
CA-2017-156363;22/10/2017
CA-2017-122056;13/06/2017
US-2014-143721;23/11/2014
CA-2017-122987;16/08/2017
CA-2016-133368;14/01/2016
CA-2016-123337;16/09/2016
US-2016-150357;10/10/2016
CA-2015-144519;13/11/2015
CA-2014-120670;2/11/2014
CA-2016-157217;19/07/2016
CA-2016-108224;14/05/2016
CA-2015-162782;21/02/2015
CA-2017-159282;16/10/2017
CA-2017-155936;22/06/2017
CA-2017-169439;9/09/2017
CA-2017-151183;14/10/2017
CA-2016-149965;20/06/2016
CA-2014-158281;2/09/2014
CA-2016-153661;30/01/2016
CA-2017-109183;4/12/2017
CA-2016-113656;23/01/2016
CA-2015-148964;26/05/2015
CA-2014-111899;4/05/2014
CA-2015-101126;10/02/2015
CA-2014-163468;18/11/2014
US-2017-117450;4/09/2017
CA-2014-137274;29/03/2014
CA-2016-144092;5/11/2016
CA-2017-112172;10/06/2017
CA-2015-121699;10/08/2015
CA-2015-162761;9/10/2015
CA-2016-121377;28/05/2016
CA-2017-115322;11/05/2017
CA-2016-132066;16/10/2016
CA-2017-158120;17/11/2017
CA-2017-100097;26/11/2017
CA-2017-167626;3/09/2017
US-2017-126053;5/12/2017
US-2017-128447;10/11/2017
US-2014-131275;18/03/2014
CA-2016-149349;12/11/2016
CA-2017-115119;26/10/2017
CA-2015-125563;11/04/2015
CA-2015-113152;25/12/2015
CA-2017-165155;21/09/2017
CA-2014-163412;20/12/2014
CA-2015-159590;18/07/2015
CA-2014-116190;26/07/2014
CA-2014-168473;26/12/2014
CA-2017-168389;11/12/2017
CA-2014-130421;3/03/2014
CA-2017-142125;21/10/2017
CA-2017-141138;10/11/2017
CA-2017-152135;16/03/2017
CA-2016-151974;22/09/2016
CA-2017-154102;6/02/2017
CA-2015-139780;31/12/2015
CA-2016-114748;9/10/2016
US-2014-115189;30/12/2014
CA-2016-163594;12/04/2016
CA-2016-127243;28/11/2016
CA-2017-161851;15/04/2017
CA-2015-110345;9/03/2015
CA-2014-107769;28/10/2014
US-2017-123862;7/01/2017
CA-2017-100580;13/08/2017
US-2017-145597;2/11/2017
CA-2014-132787;19/09/2014
CA-2015-136224;31/05/2015
CA-2016-105732;13/09/2016
CA-2017-108035;29/11/2017
CA-2017-160031;4/12/2017
CA-2017-147844;2/05/2017
CA-2016-110975;25/12/2016
CA-2014-141649;30/09/2014
CA-2014-124807;12/07/2014
CA-2016-110009;8/09/2016
CA-2017-168172;6/08/2017
CA-2015-100146;14/05/2015
CA-2017-152079;20/01/2017
CA-2016-129728;30/05/2016
CA-2014-121769;8/04/2014
CA-2014-103058;23/07/2014
CA-2017-121125;30/05/2017
US-2016-114013;13/03/2016
CA-2017-135069;10/04/2017
CA-2016-101693;25/06/2016
US-2014-164763;17/03/2014
CA-2014-161249;9/08/2014
CA-2015-148180;26/07/2015
CA-2014-165568;15/02/2014
CA-2015-145457;24/03/2015
US-2017-163657;2/09/2017
CA-2015-120446;16/11/2015
CA-2014-109932;9/12/2014
CA-2017-127474;3/02/2017
CA-2017-115448;11/11/2017
CA-2017-105669;17/09/2017
CA-2017-134796;25/06/2017
CA-2016-137743;30/07/2016
CA-2015-137974;16/04/2015
US-2015-136987;11/04/2015
CA-2015-138485;27/02/2015
CA-2016-103709;8/09/2016
CA-2016-138282;19/05/2016
CA-2017-148985;11/11/2017
CA-2014-138100;15/09/2014
CA-2015-100734;15/09/2015
CA-2016-139997;1/07/2016
CA-2016-109652;10/04/2016
CA-2014-167199;6/01/2014
CA-2016-124583;1/09/2016
CA-2014-113964;23/09/2014
CA-2014-129938;15/12/2014
CA-2017-135111;28/12/2017
US-2015-134558;19/12/2015
CA-2017-157196;5/11/2017
CA-2015-108672;10/09/2015
US-2017-118598;16/11/2017
US-2017-160836;11/09/2017
CA-2017-121048;14/07/2017
US-2017-120147;30/03/2017
CA-2016-158043;31/01/2016
US-2017-106579;8/06/2017
CA-2014-115889;2/11/2014
US-2017-161935;14/07/2017
US-2017-167920;9/12/2017
CA-2016-162383;5/09/2016
CA-2014-125731;10/09/2014
US-2017-106145;26/09/2017
CA-2016-107146;17/06/2016
US-2017-134642;25/02/2017
US-2017-160143;31/03/2017
CA-2017-103415;3/12/2017
CA-2016-106460;19/02/2016
US-2017-112347;2/12/2017
CA-2014-103492;10/10/2014
CA-2016-136595;5/09/2016
CA-2014-140396;20/11/2014
CA-2014-114181;10/05/2014
CA-2017-159506;27/11/2017
US-2014-137155;1/11/2014
CA-2016-105746;30/12/2016
US-2016-104815;3/09/2016
CA-2017-157672;5/10/2017
US-2016-166660;30/01/2016
CA-2017-140802;21/04/2017
CA-2014-133830;5/12/2014
CA-2014-100916;21/10/2014
CA-2015-129532;8/12/2015
CA-2014-134726;2/11/2014
CA-2016-138597;18/12/2016
CA-2015-123113;23/11/2015
CA-2015-169656;13/08/2015
CA-2015-142734;16/04/2015
CA-2014-163223;21/03/2014
CA-2017-122945;16/11/2017
CA-2015-139738;25/09/2015
CA-2016-158778;5/09/2016
CA-2017-119655;20/04/2017
CA-2015-164567;15/06/2015
CA-2014-131947;17/09/2014
CA-2016-152520;8/07/2016
CA-2016-101791;27/05/2016
CA-2017-121195;24/12/2017
CA-2017-163209;3/05/2017
CA-2014-133354;22/02/2014
US-2015-130491;8/02/2015
CA-2015-113740;24/08/2015
CA-2014-148425;30/11/2014
CA-2016-144309;10/12/2016
CA-2017-151225;27/10/2017
US-2014-144078;25/11/2014
CA-2014-124464;14/07/2014
CA-2015-136805;23/05/2015
US-2015-159499;21/11/2015
CA-2014-162089;30/03/2014
US-2017-158526;29/12/2017
CA-2017-104885;2/03/2017
US-2016-157490;6/10/2016
CA-2015-161452;5/04/2015
US-2014-115196;9/09/2014
CA-2016-138968;15/03/2016
CA-2015-101889;27/12/2015
CA-2017-110821;7/08/2017
CA-2015-121552;22/03/2015
CA-2015-107685;30/11/2015
US-2014-120740;15/04/2014
CA-2017-155740;30/07/2017
CA-2017-146493;1/06/2017
CA-2014-105417;7/01/2014
US-2017-141509;29/09/2017
CA-2017-139493;13/09/2017
CA-2014-151967;22/10/2014
US-2016-140158;4/10/2016
CA-2015-130974;27/11/2015
CA-2017-133487;6/05/2017
CA-2014-142951;8/10/2014
CA-2014-133592;31/12/2014
CA-2015-120782;28/04/2015
CA-2015-116876;14/02/2015
CA-2016-169838;25/11/2016
US-2017-128951;15/07/2017
CA-2014-102330;29/12/2014
CA-2016-118899;22/03/2016
CA-2017-107958;2/07/2017
CA-2017-151799;14/12/2017
CA-2016-114601;26/08/2016
CA-2017-100237;15/10/2017
CA-2014-139542;25/10/2014
US-2015-142811;2/04/2015
CA-2017-139353;28/10/2017
CA-2014-150203;5/12/2014
US-2017-101518;3/11/2017
CA-2015-149636;6/01/2015
US-2017-146213;9/09/2017
CA-2015-108588;5/01/2015
US-2017-138086;16/04/2017
CA-2015-139374;10/09/2015
CA-2016-113978;25/09/2016
US-2015-150231;16/03/2015
CA-2016-106915;26/11/2016
US-2016-109260;26/09/2016
CA-2017-104850;13/06/2017
CA-2017-140508;18/09/2017
CA-2017-143294;2/06/2017
CA-2016-165673;15/05/2016
CA-2017-134418;15/09/2017
US-2016-106313;22/08/2016
CA-2014-105872;30/05/2014
CA-2017-108287;18/12/2017
CA-2017-141103;30/07/2017
CA-2014-154781;21/11/2014
CA-2015-147816;24/09/2015
CA-2017-105326;20/08/2017
CA-2016-133613;17/06/2016
CA-2015-109113;19/12/2015
CA-2015-156153;31/05/2015
CA-2015-133242;18/06/2015
CA-2015-158323;30/11/2015
CA-2015-161795;21/12/2015
CA-2017-100902;17/11/2017
CA-2017-112844;13/11/2017
CA-2016-158925;24/10/2016
CA-2014-155390;6/12/2014
CA-2017-123071;3/12/2017
CA-2017-156391;26/09/2017
CA-2015-103093;3/02/2015
US-2017-118941;12/08/2017
CA-2015-169299;24/08/2015
CA-2017-154088;12/11/2017
CA-2016-155978;1/08/2016
CA-2016-108196;25/11/2016
CA-2016-152800;13/04/2016
CA-2014-166961;27/12/2014
CA-2016-139381;18/04/2016
CA-2015-132136;8/03/2015
CA-2016-162236;4/11/2016
US-2014-111353;29/11/2014
US-2016-117037;17/05/2016
CA-2017-160801;19/09/2017
CA-2016-108364;19/12/2016
CA-2017-169362;12/10/2017
CA-2015-127481;12/12/2015
CA-2015-112711;12/07/2015
US-2015-145121;2/10/2015
CA-2017-166184;24/03/2017
CA-2017-157413;1/06/2017
CA-2014-143637;24/03/2014
CA-2015-102260;22/09/2015
US-2016-137295;8/01/2016
CA-2016-134334;14/02/2016
US-2017-109316;8/06/2017
CA-2016-138478;21/10/2016
CA-2017-150469;26/01/2017
CA-2017-152436;8/12/2017
CA-2016-169334;21/10/2016
US-2014-115413;26/08/2014
CA-2014-125150;16/05/2014
CA-2015-127327;3/02/2015
CA-2017-117114;31/10/2017
CA-2015-137302;26/04/2015
CA-2016-112382;9/05/2016
CA-2015-128958;24/01/2015
CA-2015-106257;13/04/2015
CA-2015-149083;25/09/2015
US-2014-137869;28/03/2014
CA-2016-116603;17/07/2016
CA-2014-158470;19/04/2014
US-2017-123834;21/07/2017
CA-2015-125976;27/09/2015
CA-2016-128706;27/02/2016
CA-2016-104311;2/05/2016
CA-2014-169649;9/12/2014
CA-2015-144890;25/12/2015
CA-2017-135587;7/12/2017
CA-2014-103429;30/05/2014
CA-2017-152261;2/03/2017
CA-2015-142993;12/10/2015
CA-2015-143364;14/07/2015
CA-2014-100972;19/11/2014
CA-2016-136994;27/05/2016
US-2017-166233;3/07/2017
CA-2017-122112;25/09/2017
CA-2016-101672;3/10/2016
CA-2017-168403;9/09/2017
CA-2015-148705;12/03/2015
CA-2016-160241;29/11/2016
CA-2016-155747;14/06/2016
CA-2017-118017;3/12/2017
CA-2016-113117;16/08/2016
CA-2016-148684;25/12/2016
CA-2017-125367;23/07/2017
CA-2017-124744;21/06/2017
CA-2017-128363;13/08/2017
CA-2015-126669;7/11/2015
US-2015-118766;15/10/2015
CA-2016-112585;30/07/2016
CA-2016-149762;3/12/2016
CA-2016-167605;28/04/2016
US-2017-105697;25/08/2017
CA-2017-165323;17/06/2017
CA-2015-110891;20/11/2015
CA-2017-100783;4/09/2017
CA-2015-152513;4/07/2015
CA-2017-139822;15/09/2017
CA-2017-107713;13/03/2017
CA-2017-134096;24/09/2017
CA-2016-125843;13/08/2016
CA-2017-120404;20/11/2017
CA-2017-167549;25/07/2017
CA-2016-120082;25/03/2016
US-2016-168095;15/07/2016
CA-2017-166093;17/08/2017
CA-2016-146325;14/12/2016
CA-2017-134194;25/12/2017
CA-2014-131009;1/03/2014
CA-2015-145814;19/11/2015
CA-2014-138359;1/04/2014
CA-2017-131807;5/10/2017
CA-2017-104864;18/11/2017
CA-2015-138219;23/03/2015
CA-2016-157707;10/10/2016
US-2015-126753;16/08/2015
CA-2014-166051;31/05/2014
CA-2015-113040;27/08/2015
CA-2014-103800;3/01/2014
CA-2014-113383;10/09/2014
CA-2017-152499;22/01/2017
CA-2016-151498;21/04/2016
CA-2016-137939;20/07/2016
US-2016-117793;23/08/2016
CA-2016-133872;14/06/2016
US-2015-165743;20/11/2015
US-2017-105998;3/11/2017
US-2014-148194;4/05/2014
US-2015-151407;8/11/2015
CA-2015-110870;12/12/2015
CA-2014-143210;1/12/2014
CA-2016-139808;7/10/2016
CA-2015-110863;17/11/2015
CA-2014-127859;17/03/2014
US-2015-136427;20/06/2015
CA-2017-120168;25/05/2017
US-2014-131870;9/09/2014
CA-2017-114804;17/10/2017
CA-2017-167227;2/11/2017
CA-2014-129189;21/07/2014
CA-2015-132465;11/09/2015
CA-2016-166373;21/10/2016
CA-2016-158806;7/01/2016
CA-2015-119690;25/06/2015
CA-2015-153738;20/09/2015
CA-2017-169012;10/07/2017
CA-2017-109393;30/06/2017
CA-2017-121489;21/08/2017
US-2017-133081;11/03/2017
CA-2017-165008;15/09/2017
CA-2016-145611;20/09/2016
CA-2016-113600;15/12/2016
CA-2017-130834;3/11/2017
CA-2016-168543;3/07/2016
CA-2014-144974;26/09/2014
CA-2014-109904;14/07/2014
CA-2017-152205;28/09/2017
CA-2015-121188;28/08/2015
CA-2015-156013;20/09/2015
CA-2016-132997;7/11/2016
US-2015-160563;20/10/2015
CA-2017-151750;1/01/2017
CA-2015-106187;23/06/2015
US-2016-164945;22/11/2016
CA-2015-150714;26/10/2015
CA-2016-105753;20/10/2016
CA-2017-120894;28/04/2017
CA-2016-106621;29/09/2016
CA-2015-107020;10/07/2015
US-2015-117492;7/08/2015
CA-2014-101392;7/12/2014
CA-2015-127502;10/12/2015
CA-2017-143658;8/11/2017
CA-2017-133046;27/07/2017
CA-2017-122798;28/12/2017
CA-2016-169663;10/03/2016
CA-2015-149846;22/05/2015
CA-2017-159149;17/02/2017
US-2017-167570;8/12/2017
CA-2017-160122;18/11/2017
CA-2016-130393;1/12/2016
CA-2017-144820;3/10/2017
CA-2017-101014;29/08/2017
CA-2017-105543;24/11/2017
US-2017-113201;30/06/2017
US-2017-106551;22/07/2017
CA-2016-116722;11/11/2016
CA-2014-138128;9/12/2014
US-2017-150070;7/09/2017
CA-2015-137064;6/02/2015
CA-2017-157350;26/08/2017
CA-2014-127866;20/07/2014
CA-2015-131352;8/10/2015
CA-2015-121776;16/02/2015
CA-2016-118073;12/08/2016
CA-2014-103219;9/11/2014
CA-2016-102561;18/07/2016
CA-2016-100993;5/02/2016
US-2014-112949;20/06/2014
US-2017-146822;9/06/2017
US-2016-131058;27/12/2016
CA-2014-167997;26/01/2014
CA-2017-140151;23/03/2017
US-2017-143770;20/03/2017
CA-2016-131296;4/10/2016
CA-2016-103464;18/11/2016
CA-2017-136238;26/12/2017
CA-2016-120803;9/03/2016
CA-2016-134138;16/02/2016
CA-2015-120915;28/09/2015
CA-2015-168207;2/11/2015
CA-2016-144148;31/07/2016
CA-2017-107174;6/11/2017
CA-2016-146150;14/02/2016
CA-2014-114125;9/07/2014
CA-2016-114944;30/01/2016
CA-2016-135965;22/09/2016
CA-2017-149699;22/12/2017
CA-2016-166429;2/09/2016
CA-2015-112767;2/08/2015
CA-2015-119879;21/11/2015
CA-2017-155642;18/05/2017
US-2017-101721;23/07/2017
CA-2015-136728;13/09/2015
CA-2016-127194;10/12/2016
CA-2015-140375;2/10/2015
US-2017-155866;17/11/2017
CA-2015-141327;30/11/2015
CA-2015-136700;6/12/2015
CA-2017-102736;5/09/2017
CA-2017-125269;24/04/2017
CA-2015-114811;8/11/2015
CA-2015-122266;26/04/2015
CA-2015-141565;20/09/2015
CA-2017-128769;7/09/2017
CA-2016-116337;7/11/2016
CA-2015-120845;25/09/2015
CA-2014-120775;3/10/2014
CA-2014-152905;18/02/2014
CA-2016-104633;12/06/2016
CA-2017-104136;1/11/2017
CA-2016-123050;4/04/2016
CA-2016-162355;30/06/2016
CA-2014-158225;22/09/2014
CA-2017-102204;1/05/2017
CA-2017-103065;20/10/2017
CA-2014-109855;1/09/2014
CA-2014-109897;12/08/2014
US-2014-143581;19/08/2014
CA-2015-129217;10/05/2015
CA-2016-133816;10/05/2016
CA-2015-140221;5/03/2015
CA-2017-152310;12/08/2017
CA-2016-118101;26/06/2016
CA-2016-100307;15/12/2016
CA-2015-138457;13/09/2015
CA-2014-131800;30/12/2014
CA-2014-118304;29/04/2014
CA-2017-121790;30/01/2017
CA-2016-169670;25/12/2016
CA-2016-139549;20/10/2016
CA-2015-104059;13/06/2015
CA-2017-164112;30/06/2017
CA-2015-143882;26/06/2015
US-2016-139262;21/02/2016
CA-2017-146192;22/04/2017
CA-2017-134810;9/05/2017
CA-2015-154284;21/12/2015
CA-2014-156244;12/08/2014
CA-2015-106362;11/12/2015
US-2017-168802;3/11/2017
US-2017-146906;13/03/2017
CA-2016-166380;30/05/2016
US-2015-158911;5/07/2015
US-2014-103338;11/03/2014
CA-2015-109169;20/04/2015
US-2017-167318;26/07/2017
US-2014-120313;31/10/2014
CA-2017-135419;3/11/2017
CA-2016-128671;11/08/2016
CA-2016-149335;25/07/2016
CA-2014-168312;1/03/2014
US-2017-105935;26/01/2017
CA-2014-161508;12/07/2014
CA-2017-130904;11/04/2017
CA-2017-133620;13/11/2017
CA-2015-142937;5/12/2015
US-2016-149790;26/09/2016
CA-2016-130778;19/11/2016
CA-2017-144456;8/09/2017
CA-2017-103478;21/07/2017
CA-2017-118577;6/10/2017
CA-2017-113572;7/11/2017
CA-2016-153269;9/03/2016
CA-2017-161655;13/05/2017
CA-2016-101469;2/07/2016
CA-2014-153087;27/12/2014
CA-2017-135076;13/04/2017
CA-2014-161634;14/11/2014
CA-2017-141481;11/06/2017
CA-2016-132549;25/11/2016
US-2014-155544;21/03/2014
US-2015-115238;30/04/2015
CA-2017-132199;3/05/2017
CA-2016-163174;26/08/2016
CA-2014-110555;11/04/2014
CA-2017-147207;2/01/2017
CA-2017-137631;28/04/2017
CA-2017-157273;30/01/2017
CA-2014-109918;7/09/2014
CA-2016-118745;11/06/2016
CA-2016-163972;17/10/2016
CA-2014-165393;27/12/2014
CA-2016-113726;24/11/2016
CA-2016-152940;10/11/2016
CA-2015-158701;5/01/2015
CA-2017-156272;21/03/2017
CA-2015-162964;12/11/2015
CA-2014-103527;9/09/2014
CA-2016-134544;17/03/2016
CA-2016-163048;8/02/2016
CA-2016-145135;26/11/2016
CA-2017-137582;4/09/2017
CA-2015-149601;28/05/2015
CA-2014-139423;1/11/2014
CA-2016-102596;27/12/2016
CA-2017-153227;4/12/2017
CA-2017-110625;23/12/2017
CA-2016-142594;1/12/2016
CA-2014-152254;30/06/2014
US-2014-120236;3/09/2014
CA-2017-120061;2/11/2017
CA-2015-133837;13/04/2015
CA-2015-110814;5/12/2015
CA-2016-154067;1/02/2016
CA-2017-140480;8/07/2017
CA-2015-134082;11/12/2015
CA-2016-130820;15/11/2016
CA-2016-159765;9/05/2016
CA-2017-132290;10/03/2017
CA-2016-147109;17/12/2016
CA-2017-107265;6/04/2017
CA-2017-118199;9/05/2017
CA-2017-150091;12/10/2017
CA-2016-137652;28/08/2016
CA-2015-128356;2/10/2015
CA-2017-167017;23/11/2017
US-2017-132220;12/11/2017
CA-2016-118129;19/12/2016
US-2014-113124;30/03/2014
CA-2017-155621;8/11/2017
US-2014-127635;14/09/2014
CA-2015-151470;20/09/2015
CA-2015-112823;10/12/2015
CA-2014-108861;28/05/2014
CA-2017-114370;14/03/2017
CA-2016-158302;8/12/2016
CA-2017-145779;6/05/2017
US-2016-155173;6/03/2016
CA-2017-125451;23/10/2017
CA-2014-131387;28/04/2014
CA-2016-125087;18/04/2016
CA-2016-154081;22/05/2016
US-2017-118556;28/05/2017
CA-2014-126200;25/08/2014
CA-2014-146500;30/08/2014
CA-2015-169537;3/09/2015
CA-2014-100881;28/03/2014
CA-2015-144043;10/05/2015
CA-2015-116512;9/04/2015
CA-2015-101000;9/04/2015
CA-2016-168557;19/09/2016
US-2016-164196;11/11/2016
US-2017-132031;23/04/2017
CA-2015-169733;22/10/2015
CA-2017-169404;9/04/2017
CA-2017-134880;27/10/2017
CA-2015-145758;30/10/2015
CA-2017-158736;18/12/2017
US-2016-119270;12/03/2016
CA-2014-109890;21/07/2014
CA-2016-138583;24/05/2016
US-2017-118535;11/02/2017
CA-2016-126284;20/09/2016
CA-2017-142391;24/09/2017
CA-2017-124716;27/03/2017
CA-2016-158841;2/02/2016
CA-2017-106824;7/07/2017
CA-2015-109190;23/10/2015
CA-2016-143154;2/12/2016
CA-2014-169061;5/03/2014
CA-2015-102316;1/03/2015
CA-2014-164903;20/02/2014
CA-2016-109400;2/05/2016
CA-2016-130400;8/03/2016
CA-2015-135853;11/12/2015
CA-2016-103359;22/12/2016
CA-2016-144645;2/02/2016
CA-2017-141614;5/06/2017
CA-2015-122168;21/08/2015
CA-2016-132899;7/04/2016
CA-2017-149720;4/06/2017
CA-2017-118003;4/12/2017
CA-2016-141887;11/01/2016
US-2016-160206;1/04/2016
CA-2017-133074;21/09/2017
CA-2017-161172;16/03/2017
CA-2017-137624;10/11/2017
CA-2016-156748;30/11/2016
CA-2015-169677;13/01/2015
US-2014-163146;16/05/2014
CA-2015-157343;7/06/2015
CA-2017-147354;9/03/2017
CA-2015-157287;22/12/2015
CA-2014-137575;6/08/2014
CA-2016-119074;27/03/2016
CA-2015-149566;5/12/2015
CA-2015-126186;11/09/2015
CA-2015-121132;17/07/2015
CA-2014-140473;30/05/2014
US-2017-102904;13/11/2017
CA-2016-102092;9/12/2016
CA-2015-117884;22/03/2015
CA-2016-132829;23/12/2016
CA-2016-123540;2/04/2016
US-2017-108315;30/04/2017
CA-2016-134110;17/11/2016
US-2016-136581;10/11/2016
CA-2016-162390;6/12/2016
CA-2016-162222;3/04/2016
CA-2014-121629;28/11/2014
CA-2015-164623;20/10/2015
CA-2014-159849;19/09/2014
CA-2017-101273;27/08/2017
CA-2017-106747;3/07/2017
CA-2017-146164;22/12/2017
CA-2016-111605;27/12/2016
CA-2014-130673;20/05/2014
CA-2014-104808;4/02/2014
US-2017-132927;9/12/2017
CA-2017-162015;11/07/2017
CA-2015-138492;15/05/2015
CA-2017-145338;29/01/2017
CA-2017-126676;29/09/2017
CA-2017-101700;23/04/2017
CA-2017-159667;9/11/2017
CA-2014-111934;5/05/2014
US-2016-117387;27/10/2016
CA-2014-141110;26/11/2014
US-2014-133949;31/12/2014
US-2016-116365;3/01/2016
CA-2017-162936;18/08/2017
CA-2014-151946;4/06/2014
CA-2017-123624;13/11/2017
CA-2016-146437;28/01/2016
CA-2016-138233;9/11/2016
CA-2016-165918;10/09/2016
CA-2017-117513;3/03/2017
CA-2017-132437;8/09/2017
US-2017-119319;6/11/2017
CA-2017-104318;13/05/2017
US-2016-114230;27/11/2016
CA-2015-136147;13/11/2015
CA-2015-156118;8/12/2015
CA-2015-164084;7/09/2015
CA-2016-107783;28/07/2016
CA-2017-159793;25/08/2017
CA-2014-160094;30/04/2014
CA-2017-151281;27/04/2017
CA-2017-118346;23/07/2017
CA-2014-129819;13/12/2014
US-2017-148551;12/01/2017
CA-2017-147767;2/12/2017
CA-2015-108259;8/11/2015
CA-2016-113341;25/11/2016
US-2015-131842;5/12/2015
CA-2016-164574;29/07/2016
CA-2014-142769;13/09/2014
CA-2016-168361;21/06/2016
CA-2016-153185;3/09/2016
CA-2017-124765;25/11/2017
CA-2015-131856;12/05/2015
CA-2017-126634;30/03/2017
CA-2016-118500;17/11/2016
CA-2016-163951;30/12/2016
CA-2016-149916;22/12/2016
CA-2015-158918;20/12/2015
US-2014-159611;27/12/2014
CA-2017-163265;16/02/2017
CA-2017-141705;24/10/2017
CA-2016-112739;2/09/2016
CA-2016-143805;1/12/2016
CA-2014-133634;5/11/2014
CA-2017-101665;25/11/2017
CA-2016-155446;16/12/2016
CA-2017-137323;14/11/2017
CA-2016-144015;26/06/2016
CA-2014-101427;26/12/2014
CA-2016-136770;14/08/2016
CA-2016-118311;24/10/2016
US-2014-112795;23/08/2014
CA-2017-127096;15/09/2017
CA-2017-119284;15/06/2017
CA-2015-133494;1/03/2015
CA-2016-111318;23/07/2016
US-2014-132745;1/10/2014
CA-2014-146815;8/09/2014
CA-2014-119144;16/11/2014
CA-2014-105648;3/03/2014
US-2015-145422;3/12/2015
CA-2017-136623;11/07/2017
CA-2017-121678;16/11/2017
CA-2016-120824;12/06/2016
US-2016-135209;29/12/2016
CA-2017-148145;18/03/2017
CA-2015-103870;27/12/2015
CA-2015-111017;31/07/2015
CA-2017-116988;27/06/2017
US-2014-169390;7/02/2014
CA-2016-168774;4/09/2016
CA-2017-161592;6/04/2017
US-2017-131961;8/12/2017
CA-2016-102498;24/07/2016
CA-2015-113222;9/11/2015
US-2015-144771;2/10/2015
CA-2015-162376;22/11/2015
CA-2017-128076;2/02/2017
US-2015-163825;16/06/2015
CA-2016-105662;5/05/2016
CA-2017-152198;9/09/2017
CA-2016-114307;22/07/2016
CA-2016-159891;31/01/2016
CA-2016-112578;29/12/2016
CA-2015-107083;21/11/2015
CA-2015-151722;5/10/2015
CA-2016-151148;12/09/2016
CA-2017-115882;14/09/2017
CA-2015-132276;23/02/2015
CA-2016-163636;5/12/2016
CA-2016-102813;2/07/2016
CA-2017-135377;13/12/2017
CA-2015-165813;20/03/2015
CA-2015-133585;1/03/2015
CA-2016-116911;15/09/2016
US-2017-129224;17/03/2017
CA-2017-145765;28/05/2017
CA-2017-126914;15/06/2017
CA-2015-169572;6/09/2015
CA-2017-162075;18/03/2017
CA-2014-162992;19/12/2014
CA-2016-106397;7/07/2016
US-2016-150140;6/04/2016
CA-2014-116666;8/05/2014
CA-2017-148992;23/11/2017
CA-2016-140935;10/11/2016
CA-2014-157644;31/12/2014
US-2017-100398;19/08/2017
CA-2016-113082;12/09/2016
US-2017-110646;26/10/2017
CA-2017-120614;30/05/2017
US-2016-140172;8/03/2016
CA-2015-127754;26/07/2015
CA-2015-144274;23/11/2015
CA-2015-142930;28/11/2015
CA-2017-100622;3/11/2017
CA-2017-117156;21/03/2017
CA-2015-115399;19/12/2015
US-2014-157847;2/04/2014
CA-2015-115168;5/06/2015
CA-2014-109680;6/10/2014
CA-2016-167983;21/08/2016
CA-2015-145324;15/11/2015
CA-2015-153423;22/06/2015
US-2017-132675;24/09/2017
CA-2014-153808;6/04/2014
US-2016-112396;9/02/2016
CA-2014-141173;18/11/2014
CA-2017-156664;18/12/2017
CA-2015-140718;2/07/2015
CA-2014-119977;8/10/2014
US-2015-115343;22/09/2015
