Row ID;Ship Date;Ship Mode;Sales;Discount;Quantity;Customer ID;Product ID;Order ID
282;28/09/2015;Second Class;1114,4;0,2;7;SC-20725;TEC-PH-10001760;US-2015-161991
283;6/11/2015;Standard Class;1038,84;0,2;5;JO-15280;FUR-TA-10002903;CA-2015-130890
284;2/10/2015;Standard Class;141,76;0,2;5;TB-21520;OFF-PA-10000474;CA-2015-130883
285;2/10/2015;Standard Class;239,8;0,2;5;TB-21520;TEC-AC-10001956;CA-2015-130883
286;2/10/2015;Standard Class;31,104;0,2;6;TB-21520;OFF-PA-10004100;CA-2015-130883
287;20/12/2016;Second Class;254,058;0,7;7;AH-10195;OFF-BI-10000778;CA-2016-112697
288;20/12/2016;Second Class;194,528;0,2;2;AH-10195;OFF-AP-10002684;CA-2016-112697
289;20/12/2016;Second Class;961,48;0,2;5;AH-10195;OFF-SU-10000646;CA-2016-112697
290;24/11/2016;Second Class;19,096;0,2;7;NZ-18565;OFF-FA-10002983;CA-2016-110772
291;24/11/2016;Second Class;18,496;0,2;8;NZ-18565;OFF-LA-10004689;CA-2016-110772
292;24/11/2016;Second Class;255,984;0,2;2;NZ-18565;TEC-AC-10002001;CA-2016-110772
293;24/11/2016;Second Class;86,97;0,5;3;NZ-18565;FUR-BO-10004709;CA-2016-110772
294;28/12/2014;First Class;300,416;0,2;8;KL-16555;FUR-FU-10004091;CA-2014-111451
295;28/12/2014;First Class;230,352;0,2;3;KL-16555;FUR-CH-10001891;CA-2014-111451
296;28/12/2014;First Class;218,352;0,2;3;KL-16555;FUR-FU-10002918;CA-2014-111451
297;28/12/2014;First Class;78,6;0,7;5;KL-16555;OFF-BI-10004593;CA-2014-111451
298;28/12/2014;First Class;27,552;0,2;3;KL-16555;OFF-FA-10004854;CA-2014-111451
299;3/11/2016;Standard Class;32,4;0;5;JD-15895;OFF-PA-10002105;CA-2016-142545
300;3/11/2016;Standard Class;1082,48;0;8;JD-15895;OFF-ST-10002756;CA-2016-142545
301;3/11/2016;Standard Class;56,91;0;3;JD-15895;OFF-PA-10004243;CA-2016-142545
302;3/11/2016;Standard Class;77,6;0;4;JD-15895;FUR-FU-10001861;CA-2016-142545
303;3/11/2016;Standard Class;14,28;0;1;JD-15895;OFF-BI-10002706;CA-2016-142545
304;23/11/2017;Standard Class;219,075;0,5;3;JH-15910;FUR-TA-10002533;US-2017-152380
305;9/05/2015;Second Class;26,8;0;2;AS-10225;FUR-FU-10002671;CA-2015-144253
306;4/01/2015;Standard Class;9,84;0;3;KB-16600;OFF-AR-10003651;CA-2014-130960
307;6/06/2014;Standard Class;45,48;0;3;CR-12625;OFF-BI-10001072;CA-2014-111003
308;6/06/2014;Standard Class;289,2;0;6;CR-12625;OFF-AR-10002135;CA-2014-111003
309;17/04/2017;First Class;4,89;0;1;SH-20395;OFF-AR-10002804;CA-2017-126774
310;14/09/2016;Second Class;15,136;0,2;4;BP-11185;FUR-FU-10001918;CA-2016-142902
311;14/09/2016;Second Class;466,768;0,2;2;BP-11185;FUR-CH-10004086;CA-2016-142902
312;14/09/2016;Second Class;15,232;0,2;1;BP-11185;FUR-FU-10001756;CA-2016-142902
313;14/09/2016;Second Class;6,264;0,2;3;BP-11185;OFF-LA-10000634;CA-2016-142902
314;3/10/2014;Standard Class;87,54;0;3;TS-21205;FUR-FU-10001588;CA-2014-120887
315;16/08/2014;Standard Class;178,384;0,2;2;AG-10525;TEC-PH-10002398;CA-2014-167850
316;16/08/2014;Standard Class;15,552;0,2;3;AG-10525;OFF-PA-10001937;CA-2014-167850
317;30/12/2014;First Class;99,136;0,2;4;SP-20860;OFF-AR-10003373;CA-2014-164259
318;9/11/2014;Standard Class;135,882;0,1;1;NM-18445;FUR-CH-10002602;CA-2014-164973
319;9/11/2014;Standard Class;3991,98;0;2;NM-18445;TEC-MA-10002927;CA-2014-164973
320;9/11/2014;Standard Class;275,94;0;6;NM-18445;TEC-PH-10004093;CA-2014-164973
321;9/11/2014;Standard Class;360;0;4;NM-18445;TEC-AC-10000892;CA-2014-164973
322;9/11/2014;Standard Class;43,57;0;1;NM-18445;OFF-ST-10002974;CA-2014-164973
323;24/09/2014;Standard Class;7,16;0;2;FA-14230;OFF-FA-10000624;CA-2014-156601
324;27/04/2016;Standard Class;251,52;0,2;6;GK-14620;OFF-BI-10004593;CA-2016-162138
325;27/04/2016;Standard Class;99,99;0;1;GK-14620;TEC-AC-10001908;CA-2016-162138
326;5/11/2017;Second Class;15,992;0,2;1;DJ-13510;FUR-FU-10001967;CA-2017-153339
327;1/09/2016;First Class;290,898;0,4;3;PO-18850;TEC-PH-10003645;US-2016-141544
328;1/09/2016;First Class;54,224;0,2;2;PO-18850;OFF-ST-10000675;US-2016-141544
329;1/09/2016;First Class;786,744;0,3;4;PO-18850;FUR-CH-10003312;US-2016-141544
330;1/09/2016;First Class;100,24;0,2;10;PO-18850;OFF-LA-10001074;US-2016-141544
331;1/09/2016;First Class;37,764;0,7;6;PO-18850;OFF-BI-10001524;US-2016-141544
332;29/04/2016;Second Class;82,8;0,4;2;JL-15850;TEC-PH-10004614;US-2016-150147
333;29/04/2016;Second Class;20,724;0,7;2;JL-15850;OFF-BI-10001153;US-2016-150147
334;29/04/2016;Second Class;4,896;0,7;3;JL-15850;OFF-BI-10001982;US-2016-150147
335;4/09/2015;Second Class;4,752;0,2;1;DB-13615;OFF-BI-10001922;CA-2015-137946
336;4/09/2015;Second Class;959,984;0,2;2;DB-13615;TEC-CO-10001449;CA-2015-137946
337;4/09/2015;Second Class;14,368;0,2;4;DB-13615;OFF-BI-10004140;CA-2015-137946
338;17/07/2014;Standard Class;7,712;0,2;2;AC-10420;OFF-BI-10003314;CA-2014-129924
339;17/07/2014;Standard Class;698,352;0,2;3;AC-10420;FUR-TA-10004575;CA-2014-129924
340;26/06/2015;Second Class;4,96;0;4;KL-16645;OFF-FA-10000490;CA-2015-128167
341;17/04/2014;Second Class;17,856;0,2;4;JD-15895;OFF-AR-10000122;CA-2014-122336
342;17/04/2014;Second Class;509,97;0,7;10;JD-15895;OFF-BI-10003656;CA-2014-122336
343;17/04/2014;Second Class;30,992;0,2;13;JD-15895;OFF-FA-10002780;CA-2014-122336
344;17/04/2014;Second Class;71,928;0,4;12;JD-15895;TEC-PH-10000702;CA-2014-122336
345;24/12/2015;Standard Class;88,8;0,2;4;CS-12130;OFF-ST-10000107;US-2015-120712
346;19/06/2017;Standard Class;47,976;0,2;3;CC-12550;TEC-PH-10002293;CA-2017-169901
347;12/07/2017;Standard Class;7,56;0;3;TD-20995;OFF-AR-10004027;CA-2017-134306
348;12/07/2017;Standard Class;24,56;0;2;TD-20995;OFF-PA-10000249;CA-2017-134306
349;12/07/2017;Standard Class;12,96;0;2;TD-20995;OFF-AR-10001374;CA-2017-134306
350;3/09/2016;First Class;6,79;0;1;AB-10060;TEC-AC-10000290;CA-2016-129714
351;3/09/2016;First Class;24,56;0;2;AB-10060;OFF-PA-10001970;CA-2016-129714
352;3/09/2016;First Class;3,048;0,2;1;AB-10060;OFF-BI-10002160;CA-2016-129714
353;3/09/2016;First Class;49,12;0;4;AB-10060;OFF-PA-10001970;CA-2016-129714
354;3/09/2016;First Class;4355,168;0,2;4;AB-10060;OFF-BI-10004995;CA-2016-129714
355;13/04/2016;Standard Class;388,704;0,2;6;JL-15505;FUR-BO-10002268;CA-2016-138520
356;13/04/2016;Standard Class;8,26;0;2;JL-15505;OFF-EN-10001137;CA-2016-138520
357;13/04/2016;Standard Class;17,04;0;4;JL-15505;OFF-AR-10002399;CA-2016-138520
358;13/04/2016;Standard Class;34,4;0;5;JL-15505;OFF-PA-10002713;CA-2016-138520
359;28/04/2016;Standard Class;36,24;0,2;5;HK-14890;OFF-PA-10002666;CA-2016-130001
360;11/03/2017;First Class;647,84;0;8;VB-21745;OFF-AP-10001124;CA-2017-155698
361;11/03/2017;First Class;20,7;0;2;VB-21745;OFF-LA-10001158;CA-2017-155698
362;1/10/2017;Standard Class;20,7;0;2;KW-16435;OFF-LA-10001158;CA-2017-144904
363;1/10/2017;Standard Class;488,646;0,1;3;KW-16435;FUR-CH-10000785;CA-2017-144904
364;1/10/2017;Standard Class;5,56;0;2;KW-16435;OFF-AR-10003732;CA-2017-144904
365;1/10/2017;Standard Class;47,12;0;8;KW-16435;FUR-FU-10000023;CA-2017-144904
366;29/09/2014;Standard Class;211,96;0;4;JD-16060;OFF-ST-10001713;CA-2014-123344
367;21/10/2016;Same Day;23,2;0;4;MK-17905;OFF-BI-10002412;CA-2016-155516
368;21/10/2016;Same Day;7,36;0;2;MK-17905;OFF-SU-10001225;CA-2016-155516
369;21/10/2016;Same Day;104,79;0;7;MK-17905;OFF-ST-10002406;CA-2016-155516
370;21/10/2016;Same Day;1043,92;0;4;MK-17905;FUR-BO-10002545;CA-2016-155516
371;4/06/2017;Standard Class;25,92;0,2;5;GT-14755;OFF-PA-10002036;CA-2017-104745
372;4/06/2017;Standard Class;53,424;0,2;3;GT-14755;OFF-ST-10002205;CA-2017-104745
373;27/07/2014;Standard Class;8,16;0,7;5;AG-10900;OFF-BI-10001982;US-2014-119137
374;27/07/2014;Standard Class;1023,936;0,2;8;AG-10900;TEC-AC-10003911;US-2014-119137
375;27/07/2014;Standard Class;9,24;0,2;1;AG-10900;OFF-AR-10000658;US-2014-119137
376;27/07/2014;Standard Class;479,04;0,2;10;AG-10900;TEC-AC-10002076;US-2014-119137
377;1/10/2016;First Class;99,136;0,2;4;MM-18280;OFF-PA-10003039;US-2016-134656
378;1/09/2017;Standard Class;1488,424;0,3;7;AR-10405;FUR-TA-10004915;US-2017-134481
379;5/05/2015;Standard Class;8,652;0,8;3;RA-19915;OFF-AP-10000696;CA-2015-130792
380;5/05/2015;Standard Class;23,832;0,2;3;RA-19915;OFF-ST-10003327;CA-2015-130792
381;5/05/2015;Standard Class;12,176;0,8;4;RA-19915;OFF-BI-10000309;CA-2015-130792
382;29/10/2016;First Class;50,96;0;7;AS-10285;OFF-PA-10004734;CA-2016-134775
383;29/10/2016;First Class;49,536;0,2;3;AS-10285;OFF-BI-10002225;CA-2016-134775
384;29/06/2015;Second Class;41,9;0;2;LA-16780;TEC-AC-10004708;CA-2015-125395
385;2/12/2015;Standard Class;375,4575;0,45;3;DO-13435;FUR-TA-10000617;US-2015-168935
386;2/12/2015;Standard Class;83,976;0,2;3;DO-13435;TEC-AC-10002335;US-2015-168935
387;7/12/2015;Standard Class;482,34;0,7;4;DK-13225;TEC-MA-10001681;CA-2015-122756
388;7/12/2015;Standard Class;2,96;0,2;1;DK-13225;FUR-FU-10001935;CA-2015-122756
389;26/11/2014;First Class;2,624;0,2;1;NG-18430;OFF-AR-10004757;CA-2014-115973
390;15/12/2017;Standard Class;23,36;0,2;4;MV-18190;OFF-BI-10000050;CA-2017-101798
391;15/12/2017;Standard Class;39,98;0;2;MV-18190;TEC-AC-10001998;CA-2017-101798
392;23/09/2014;Second Class;246,384;0,2;2;JG-15115;TEC-PH-10003012;US-2014-135972
393;23/09/2014;Second Class;1799,97;0;3;JG-15115;TEC-CO-10002313;US-2014-135972
394;10/06/2014;Second Class;12,462;0,8;3;BP-11095;OFF-BI-10003982;US-2014-134971
395;5/07/2017;Standard Class;75,792;0,2;3;VP-21730;OFF-BI-10004492;CA-2017-102946
396;19/10/2017;Second Class;49,96;0;2;SS-20140;OFF-ST-10000798;CA-2017-165603
397;19/10/2017;Second Class;12,96;0;2;SS-20140;OFF-PA-10002552;CA-2017-165603
398;4/11/2015;Standard Class;70,12;0;4;HP-14815;OFF-SU-10002573;CA-2015-122259
399;10/09/2016;Second Class;35,952;0,2;3;AG-10675;OFF-ST-10001580;CA-2016-108987
400;10/09/2016;Second Class;2396,2656;0,32;4;AG-10675;FUR-BO-10004834;CA-2016-108987
401;10/09/2016;Second Class;131,136;0,2;4;AG-10675;OFF-ST-10000934;CA-2016-108987
402;10/09/2016;Second Class;57,584;0,2;2;AG-10675;TEC-AC-10000158;CA-2016-108987
403;26/12/2014;First Class;9,568;0,2;2;LF-17185;OFF-PA-10001947;CA-2014-113166
404;20/04/2014;Standard Class;39,072;0,2;6;SP-20650;OFF-AR-10003478;CA-2014-155208
405;29/12/2017;Standard Class;35,91;0;3;RF-19840;OFF-AP-10004249;CA-2017-117933
406;12/12/2017;Standard Class;179,95;0;5;KH-16510;TEC-AC-10000158;CA-2017-117457
407;12/12/2017;Standard Class;1199,976;0,2;3;KH-16510;TEC-CO-10004115;CA-2017-117457
408;12/12/2017;Standard Class;27,15;0;5;KH-16510;OFF-PA-10003724;CA-2017-117457
409;12/12/2017;Standard Class;1004,024;0,2;7;KH-16510;FUR-TA-10002041;CA-2017-117457
410;12/12/2017;Standard Class;9,68;0;1;KH-16510;OFF-PA-10002893;CA-2017-117457
411;12/12/2017;Standard Class;28,35;0;9;KH-16510;OFF-LA-10003766;CA-2017-117457
412;12/12/2017;Standard Class;55,98;0;1;KH-16510;OFF-PA-10001970;CA-2017-117457
413;12/12/2017;Standard Class;1336,829;0,15;13;KH-16510;FUR-BO-10001972;CA-2017-117457
414;12/12/2017;Standard Class;113,568;0,2;2;KH-16510;FUR-CH-10003956;CA-2017-117457
415;7/11/2017;Standard Class;139,86;0;7;KC-16675;OFF-PA-10000157;CA-2017-142636
416;7/11/2017;Standard Class;307,136;0,2;4;KC-16675;FUR-CH-10001891;CA-2017-142636
417;28/06/2017;Standard Class;95,92;0;8;CJ-12010;OFF-AR-10004344;CA-2017-122105
418;18/04/2016;Standard Class;383,8;0,2;5;PB-19150;FUR-CH-10004886;CA-2016-148796
419;10/11/2017;Standard Class;5,78;0;1;VB-21745;OFF-PA-10003845;CA-2017-154816
420;9/03/2017;Standard Class;9,32;0;4;SP-20860;OFF-AR-10001573;CA-2017-110478
421;9/03/2017;Standard Class;15,25;0;1;SP-20860;OFF-EN-10000483;CA-2017-110478
422;25/06/2014;First Class;196,752;0,2;6;JE-15745;TEC-AC-10004114;CA-2014-142048
423;23/10/2017;Standard Class;56,56;0;4;MP-17965;FUR-FU-10004712;CA-2017-125388
424;23/10/2017;Standard Class;32,7;0;3;MP-17965;OFF-ST-10000918;CA-2017-125388
425;23/08/2017;Second Class;866,4;0;4;NF-18385;FUR-CH-10000015;CA-2017-155705
426;26/11/2017;Second Class;28,4;0;2;JM-15265;FUR-FU-10003347;CA-2017-149160
427;26/11/2017;Second Class;287,92;0;8;JM-15265;OFF-BI-10001543;CA-2017-149160
428;13/09/2014;First Class;69,99;0;1;SD-20485;TEC-MA-10000029;CA-2014-101476
429;8/10/2017;Standard Class;6,672;0,2;6;KH-16630;OFF-AR-10000369;CA-2017-152275
430;21/04/2016;Standard Class;189,588;0,7;2;RB-19795;OFF-BI-10004584;US-2016-123750
431;21/04/2016;Standard Class;408,744;0,2;7;RB-19795;TEC-AC-10004659;US-2016-123750
432;21/04/2016;Standard Class;291,96;0,2;5;RB-19795;TEC-AC-10004659;US-2016-123750
433;21/04/2016;Standard Class;4,768;0,2;2;RB-19795;OFF-ST-10000617;US-2016-123750
434;7/06/2016;First Class;714,3;0;5;DB-13060;OFF-ST-10003306;CA-2016-127369
435;25/12/2014;Standard Class;4,812;0,7;2;MK-18160;OFF-BI-10000773;US-2014-150574
436;25/12/2014;Standard Class;247,8;0,2;5;MK-18160;TEC-AC-10002600;US-2014-150574
437;14/06/2016;Second Class;1007,979;0,3;3;PO-19180;TEC-MA-10002937;CA-2016-147375
438;14/06/2016;Second Class;313,488;0,2;7;PO-19180;OFF-PA-10001970;CA-2016-147375
439;19/09/2017;Standard Class;31,872;0,2;8;BB-11545;OFF-PA-10002230;CA-2017-130043
440;23/01/2017;Second Class;207,846;0,1;3;CV-12805;FUR-CH-10003396;CA-2017-157252
441;7/09/2016;Second Class;12,22;0;1;PK-19075;FUR-FU-10000246;CA-2016-115756
442;7/09/2016;Second Class;194,94;0;3;PK-19075;OFF-ST-10000060;CA-2016-115756
443;7/09/2016;Second Class;70,95;0;3;PK-19075;OFF-ST-10003058;CA-2016-115756
444;7/09/2016;Second Class;91,36;0;4;PK-19075;OFF-PA-10002222;CA-2016-115756
445;7/09/2016;Second Class;242,94;0;3;PK-19075;FUR-CH-10002372;CA-2016-115756
446;7/09/2016;Second Class;22,05;0;7;PK-19075;OFF-LA-10001317;CA-2016-115756
447;25/03/2017;Second Class;2,91;0;1;TB-21595;FUR-FU-10000206;CA-2017-154214
448;3/04/2016;Second Class;59,52;0;3;RB-19360;OFF-AR-10000588;CA-2016-166674
449;3/04/2016;Second Class;161,94;0;3;RB-19360;OFF-ST-10001469;CA-2016-166674
450;3/04/2016;Second Class;263,88;0;6;RB-19360;OFF-AR-10001953;CA-2016-166674
451;3/04/2016;Second Class;30,48;0;3;RB-19360;OFF-AR-10003156;CA-2016-166674
452;3/04/2016;Second Class;9,84;0;3;RB-19360;OFF-AR-10004974;CA-2016-166674
453;3/04/2016;Second Class;35,12;0;4;RB-19360;TEC-PH-10002365;CA-2016-166674
454;24/10/2017;Standard Class;284,364;0,4;2;EB-13705;FUR-TA-10001539;CA-2017-147277
455;24/10/2017;Standard Class;665,408;0,2;2;EB-13705;OFF-ST-10000142;CA-2017-147277
456;17/12/2016;Standard Class;63,88;0;4;KH-16630;TEC-AC-10001772;CA-2016-100153
457;18/02/2014;Standard Class;129,568;0,2;2;SC-20095;FUR-CH-10000225;US-2014-110674
458;1/10/2016;Standard Class;747,558;0,3;3;NF-18385;FUR-CH-10002331;US-2016-157945
459;1/10/2016;Standard Class;8,928;0,2;2;NF-18385;OFF-EN-10001415;US-2016-157945
460;22/12/2015;Standard Class;103,92;0;4;JH-15985;OFF-AP-10002472;CA-2015-109638
461;22/12/2015;Standard Class;899,91;0;9;JH-15985;TEC-AC-10004571;CA-2015-109638
462;22/12/2015;Standard Class;51,312;0,2;3;JH-15985;OFF-BI-10001098;CA-2015-109638
463;29/04/2016;Standard Class;23,56;0,2;5;TN-21040;FUR-FU-10000023;CA-2016-109869
464;29/04/2016;Standard Class;1272,63;0,5;6;TN-21040;FUR-TA-10001889;CA-2016-109869
465;29/04/2016;Standard Class;28,485;0,7;5;TN-21040;OFF-BI-10000315;CA-2016-109869
466;29/04/2016;Standard Class;185,376;0,2;2;TN-21040;OFF-SU-10003505;CA-2016-109869
467;29/04/2016;Standard Class;78,272;0,2;2;TN-21040;OFF-AP-10002578;CA-2016-109869
468;24/01/2015;Standard Class;254,744;0,6;7;JS-15940;FUR-FU-10002918;US-2015-101399
469;4/04/2017;Standard Class;205,3328;0,32;2;DS-13180;FUR-BO-10002824;CA-2017-154907
470;20/12/2016;Second Class;4,788;0,8;3;CC-12670;OFF-BI-10002194;US-2016-100419
471;24/12/2015;Standard Class;55,48;0;1;MH-17785;OFF-PA-10004071;CA-2015-154144
472;11/11/2014;Second Class;340,92;0;3;JP-15520;OFF-ST-10002743;CA-2014-144666
473;11/11/2014;Second Class;222,666;0,15;2;JP-15520;FUR-BO-10001601;CA-2014-144666
474;11/11/2014;Second Class;703,968;0,2;4;JP-15520;TEC-PH-10002680;CA-2014-144666
475;11/11/2014;Second Class;92,52;0;6;JP-15520;OFF-ST-10001321;CA-2014-144666
476;11/11/2014;Second Class;62,65;0;7;JP-15520;OFF-PA-10001509;CA-2014-144666
477;11/11/2014;Second Class;94,85;0;5;JP-15520;OFF-PA-10003465;CA-2014-144666
478;19/07/2016;Standard Class;95,76;0,2;6;KH-16690;TEC-PH-10000149;CA-2016-103891
479;2/11/2016;Standard Class;40,2;0;3;JE-15475;FUR-FU-10002671;CA-2016-152632
480;2/07/2016;Standard Class;14,7;0;5;JG-15805;OFF-AR-10003045;CA-2016-100790
481;2/07/2016;Standard Class;704,25;0;5;JG-15805;OFF-ST-10000689;CA-2016-100790
482;10/10/2014;Standard Class;9,09;0;3;XP-21865;TEC-AC-10001445;CA-2014-134677
483;27/07/2014;Standard Class;5,96;0;2;EM-14065;OFF-AR-10002053;CA-2014-127691
484;27/07/2014;Standard Class;159,98;0;2;EM-14065;TEC-AC-10002567;CA-2014-127691
485;13/06/2017;First Class;29,6;0;2;MT-18070;OFF-LA-10003923;CA-2017-140963
486;13/06/2017;First Class;514,165;0,15;5;MT-18070;FUR-BO-10001337;CA-2017-140963
487;13/06/2017;First Class;279,96;0,2;5;MT-18070;TEC-PH-10001924;CA-2017-140963
488;31/10/2014;First Class;2735,952;0,2;6;SA-20830;TEC-PH-10001363;CA-2014-154627
489;13/06/2014;Second Class;7,992;0,2;1;CW-11905;TEC-PH-10000376;CA-2014-133753
490;13/06/2014;Second Class;63,984;0,2;2;CW-11905;TEC-AC-10000303;CA-2014-133753
491;13/06/2014;Second Class;70,368;0,2;2;CW-11905;OFF-AR-10001953;CA-2014-133753
492;19/09/2014;Standard Class;449,15;0;5;AJ-10960;OFF-ST-10001809;CA-2014-113362
493;19/09/2014;Standard Class;11,07;0;3;AJ-10960;OFF-EN-10003845;CA-2014-113362
494;14/05/2016;Standard Class;93,98;0;2;SS-20590;TEC-AC-10000991;CA-2016-169166
495;21/03/2016;Second Class;189,882;0,4;3;RO-19780;FUR-TA-10001857;US-2016-120929
496;31/12/2015;Standard Class;105,42;0;2;MD-17350;OFF-EN-10001434;CA-2015-134782
497;31/07/2016;Standard Class;119,616;0,2;8;SC-20095;OFF-BI-10002498;CA-2016-126158
498;31/07/2016;Standard Class;255,76;0;4;SC-20095;FUR-FU-10004864;CA-2016-126158
499;31/07/2016;Standard Class;241,568;0,2;2;SC-20095;FUR-CH-10002602;CA-2016-126158
500;31/07/2016;Standard Class;69,3;0;9;SC-20095;FUR-FU-10000073;CA-2016-126158
501;4/06/2016;Standard Class;22,62;0,7;2;MY-17380;OFF-BI-10001670;US-2016-105578
502;4/06/2016;Standard Class;14,952;0,7;2;MY-17380;OFF-BI-10001658;US-2016-105578
503;4/06/2016;Standard Class;801,568;0,2;2;MY-17380;FUR-CH-10001215;US-2016-105578
504;4/06/2016;Standard Class;2,376;0,7;3;MY-17380;OFF-BI-10000831;US-2016-105578
505;4/06/2016;Standard Class;32,792;0,2;1;MY-17380;OFF-PA-10000357;US-2016-105578
506;15/11/2017;Second Class;15,92;0,2;5;EB-13705;OFF-BI-10003274;CA-2017-134978
507;22/03/2015;Standard Class;2,74;0;1;CM-12385;OFF-AR-10001662;CA-2015-145352
508;22/03/2015;Standard Class;8,34;0;3;CM-12385;OFF-AR-10003856;CA-2015-145352
509;22/03/2015;Standard Class;46,74;0;3;CM-12385;OFF-ST-10001228;CA-2015-145352
510;22/03/2015;Standard Class;6354,95;0;5;CM-12385;OFF-BI-10003527;CA-2015-145352
511;27/11/2017;First Class;126,3;0;3;LS-17245;FUR-FU-10001290;CA-2017-135307
512;27/11/2017;First Class;38,04;0;2;LS-17245;TEC-AC-10002399;CA-2017-135307
513;23/10/2016;First Class;7,152;0,2;3;LF-17185;OFF-AR-10002053;CA-2016-106341
514;25/12/2017;Standard Class;6,63;0;3;BN-11515;OFF-AR-10003811;CA-2017-163405
515;25/12/2017;Standard Class;5,88;0;2;BN-11515;OFF-AR-10001246;CA-2017-163405
516;27/01/2017;Standard Class;2999,95;0;5;AD-10180;TEC-CO-10003236;CA-2017-127432
517;27/01/2017;Standard Class;51,45;0;3;AD-10180;OFF-ST-10004507;CA-2017-127432
518;27/01/2017;Standard Class;11,96;0;2;AD-10180;OFF-PA-10001667;CA-2017-127432
519;27/01/2017;Standard Class;1126,02;0;3;AD-10180;OFF-ST-10004459;CA-2017-127432
520;26/03/2015;Standard Class;18,392;0,2;1;DB-13210;TEC-AC-10000171;CA-2015-157812
521;26/03/2015;Standard Class;129,568;0,2;2;DB-13210;OFF-ST-10000736;CA-2015-157812
522;26/03/2015;Standard Class;14,112;0,8;9;DB-13210;OFF-BI-10000285;CA-2015-157812
523;25/01/2017;First Class;210,98;0;2;MC-17605;FUR-TA-10001857;CA-2017-145142
524;23/05/2016;First Class;55,176;0,2;3;LH-17155;TEC-PH-10003555;US-2016-139486
525;23/05/2016;First Class;66,26;0;2;LH-17155;TEC-AC-10003832;US-2016-139486
526;2/01/2016;Standard Class;22,2;0;5;BD-11605;OFF-FA-10002815;CA-2015-158792
527;26/10/2017;Standard Class;683,952;0,2;3;PH-18790;FUR-CH-10003379;CA-2017-113558
528;26/10/2017;Standard Class;45,696;0,2;3;PH-18790;FUR-FU-10001756;CA-2017-113558
529;7/09/2015;Standard Class;36,336;0,2;3;MG-18145;OFF-ST-10004963;US-2015-138303
530;7/09/2015;Standard Class;666,248;0,2;1;MG-18145;OFF-SU-10002881;US-2015-138303
531;7/09/2015;Standard Class;52,512;0,2;6;MG-18145;OFF-EN-10001335;US-2015-138303
532;9/11/2015;Second Class;190,72;0,2;1;KB-16240;FUR-CH-10000595;CA-2015-102848
533;11/09/2017;Standard Class;47,94;0;3;JC-15340;FUR-FU-10000448;US-2017-129441
534;1/06/2016;Second Class;979,95;0;5;RL-19615;TEC-PH-10000984;CA-2016-168753
535;1/06/2016;Second Class;22,75;0;5;RL-19615;OFF-BI-10002557;CA-2016-168753
536;16/07/2016;Standard Class;16,768;0,2;2;AA-10375;OFF-ST-10001325;CA-2016-126613
537;8/09/2017;Second Class;42,616;0,8;7;EP-13915;OFF-BI-10002429;US-2017-122637
538;8/12/2015;Standard Class;10,752;0,2;4;MP-17470;OFF-BI-10004528;CA-2015-147851
539;11/12/2015;Standard Class;152,94;0;3;DK-12985;OFF-AP-10001271;CA-2015-134894
540;11/12/2015;Standard Class;283,92;0;4;DK-12985;FUR-CH-10002647;CA-2015-134894
541;3/02/2014;First Class;468,9;0;6;BD-11500;TEC-AC-10001432;CA-2014-140795
542;17/07/2016;First Class;380,864;0,2;8;ES-14080;TEC-PH-10002262;CA-2016-136924
543;23/12/2015;Standard Class;646,776;0,2;9;LM-17065;OFF-ST-10001809;US-2015-120161
544;16/05/2014;Standard Class;58,112;0,2;2;PG-18895;TEC-AC-10001465;CA-2014-103849
545;16/05/2014;Standard Class;100,792;0,2;1;PG-18895;TEC-PH-10002597;CA-2014-103849
546;16/05/2014;Standard Class;66,112;0,6;4;PG-18895;FUR-FU-10000723;CA-2014-103849
547;22/11/2017;First Class;41,28;0,2;6;AS-10135;OFF-BI-10000404;CA-2017-162929
548;22/11/2017;First Class;13,36;0;2;AS-10135;OFF-PA-10002986;CA-2017-162929
549;17/11/2015;Second Class;250,272;0,2;9;DK-13225;OFF-ST-10000604;CA-2015-113173
550;17/11/2015;Second Class;11,364;0,8;3;DK-13225;OFF-BI-10004738;CA-2015-113173
551;17/11/2015;Second Class;8,72;0,2;5;DK-13225;OFF-SU-10001935;CA-2015-113173
552;17/04/2016;Second Class;1121,568;0,2;2;BD-11320;FUR-CH-10002024;CA-2016-136406
553;12/09/2017;First Class;34,504;0,2;1;RC-19960;FUR-FU-10003039;CA-2017-112774
