Row ID;Ship Date;Ship Mode;Sales;Discount;Quantity;Customer ID;Product ID;Product Name;Order ID
196;25/03/2014;Standard Class;7.41;0.2;2;CB-12025;OFF-AR-10004685;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;CA-2014-140004
197;25/03/2014;Standard Class;6.05;0.2;3;CB-12025;OFF-AR-10004027;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;CA-2014-140004
198;13/11/2017;Standard Class;46.26;0;3;VM-21685;OFF-ST-10001414;Decoflex Hanging Personal Folder File;CA-2017-107720
199;13/07/2017;Standard Class;2.95;0.7;2;FH-14365;OFF-BI-10000343;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";US-2017-124303
200;13/07/2017;Standard Class;16.06;0.2;3;FH-14365;OFF-PA-10002749;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;US-2017-124303
201;29/06/2017;Standard Class;21.74;0.2;3;MB-17305;OFF-PA-10002666;Southworth 25% Cotton Linen-Finish Paper & Envelopes;CA-2017-105074
202;5/08/2014;First Class;218.75;0.5;2;BS-11755;FUR-TA-10004289;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;CA-2014-133690
203;5/08/2014;First Class;2.6;0.2;1;BS-11755;OFF-AP-10003622;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;CA-2014-133690
204;21/12/2017;Second Class;66.28;0.8;2;LC-17140;OFF-AP-10003217;Eureka Sanitaire  Commercial Upright;US-2017-116701
205;7/06/2017;Standard Class;35.17;0.2;7;HK-14890;FUR-FU-10002960;Eldon 200 Class Desk Accessories, Burgundy;CA-2017-126382
206;14/12/2017;Standard Class;444.77;0.2;4;LE-16810;TEC-PH-10001918;Nortel Business Series Terminal T7208 Digital phone;CA-2017-108329
207;7/12/2017;Standard Class;83.92;0;4;JH-15985;OFF-ST-10000642;Tennsco Lockers, Gray;CA-2017-135860
208;7/12/2017;Standard Class;131.98;0;2;JH-15985;TEC-PH-10001700;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;CA-2017-135860
209;7/12/2017;Standard Class;15.92;0;4;JH-15985;OFF-BI-10003274;Avery Durable Slant Ring Binders, No Labels;CA-2017-135860
210;7/12/2017;Standard Class;52.29;0;9;JH-15985;OFF-FA-10000134;Advantus Push Pins, Aluminum Head;CA-2017-135860
211;7/12/2017;Standard Class;91.99;0;1;JH-15985;OFF-ST-10001522;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;CA-2017-135860
212;13/02/2015;Second Class;20.8;0.2;2;MS-17980;TEC-AC-10001266;Memorex Micro Travel Drive 8 GB;CA-2015-101007
213;9/01/2015;Standard Class;23.68;0.2;2;VW-21775;OFF-LA-10004544;Avery 505;CA-2015-146262
214;9/01/2015;Standard Class;452.45;0.5;5;VW-21775;FUR-BO-10004695;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;CA-2015-146262
215;9/01/2015;Standard Class;62.98;0.4;3;VW-21775;TEC-PH-10002844;Speck Products Candyshell Flip Case;CA-2015-146262
216;9/01/2015;Standard Class;1188;0.7;9;VW-21775;TEC-MA-10000864;Cisco 9971 IP Video Phone Charcoal;CA-2015-146262
217;9/01/2015;Standard Class;89.58;0.2;2;VW-21775;TEC-AC-10000109;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;CA-2015-146262
218;1/11/2016;Standard Class;93.06;0;6;JH-15910;OFF-ST-10001328;Personal Filing Tote with Lid, Black/Gray;CA-2016-130162
219;1/11/2016;Standard Class;302.38;0.2;3;JH-15910;TEC-PH-10002563;Adtran 1202752G1;CA-2016-130162
220;27/12/2015;First Class;5.58;0.2;2;JB-15925;OFF-FA-10000585;OIC Bulk Pack Metal Binder Clips;CA-2015-169397
221;27/12/2015;First Class;22.7;0.2;6;JB-15925;OFF-PA-10004000;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;CA-2015-169397
222;27/12/2015;First Class;19.78;0.7;4;JB-15925;OFF-BI-10002852;Ibico Standard Transparent Covers;CA-2015-169397
223;27/12/2015;First Class;72.7;0.2;4;JB-15925;FUR-FU-10000087;"Executive Impressions 14"" Two-Color Numerals Wall Clock";CA-2015-169397
224;27/12/2015;First Class;479.99;0.7;4;JB-15925;TEC-MA-10001148;Swingline SM12-08 MicroCut Jam Free Shredder;CA-2015-169397
225;27/12/2015;First Class;27.17;0.2;2;JB-15925;OFF-AR-10001958;Stanley Bostitch Contemporary Electric Pencil Sharpeners;CA-2015-169397
226;16/08/2015;Standard Class;2.2;0;1;DS-13180;OFF-AR-10001026;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;CA-2015-163055
227;16/08/2015;Standard Class;622.45;0;5;DS-13180;FUR-TA-10003748;Bevis 36 x 72 Conference Tables;CA-2015-163055
228;16/08/2015;Standard Class;21.98;0;1;DS-13180;OFF-ST-10002485;Rogers Deluxe File Chest;CA-2015-163055
229;4/03/2015;Standard Class;161.57;0.2;2;VD-21670;FUR-CH-10004860;Global Low Back Tilter Chair;US-2015-145436
230;4/03/2015;Standard Class;389.7;0.2;8;VD-21670;FUR-CH-10004477;Global Push Button Manager's Chair, Indigo;US-2015-145436
231;17/09/2014;Standard Class;18.65;0.7;7;EA-14035;OFF-BI-10001679;GBC Instant Index System for Binding Systems;US-2014-156216
232;12/04/2017;Standard Class;233.86;0.45;2;CS-12400;FUR-TA-10001705;Bush Advantage Collection Round Conference Table;US-2017-100930
233;12/04/2017;Standard Class;620.61;0.45;3;CS-12400;FUR-TA-10003473;Bretford Rectangular Conference Table Tops;US-2017-100930
234;12/04/2017;Standard Class;5.33;0.7;2;CS-12400;OFF-BI-10001679;GBC Instant Index System for Binding Systems;US-2017-100930
235;12/04/2017;Standard Class;258.07;0.2;3;CS-12400;FUR-FU-10004017;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";US-2017-100930
236;12/04/2017;Standard Class;617.98;0.2;3;CS-12400;TEC-AC-10003832;Logitech P710e Mobile Speakerphone;US-2017-100930
237;16/11/2017;Standard Class;10.56;0;2;DB-13120;OFF-PA-10002479;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);CA-2017-160514
238;9/06/2016;Second Class;25.92;0.2;5;KL-16645;OFF-PA-10003349;Xerox 1957;CA-2016-157749
239;9/06/2016;Second Class;419.68;0.6;5;KL-16645;FUR-FU-10000576;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;CA-2016-157749
240;9/06/2016;Second Class;11.69;0.6;3;KL-16645;FUR-FU-10004351;Staple-based wall hangings;CA-2016-157749
241;9/06/2016;Second Class;31.98;0.2;2;KL-16645;TEC-PH-10000011;PureGear Roll-On Screen Protector;CA-2016-157749
242;9/06/2016;Second Class;177.23;0.5;5;KL-16645;FUR-TA-10002607;KI Conference Tables;CA-2016-157749
243;9/06/2016;Second Class;4.04;0.6;3;KL-16645;FUR-FU-10002505;Eldon 100 Class Desk Accessories;CA-2016-157749
244;9/06/2016;Second Class;7.41;0.2;2;KL-16645;OFF-AR-10004685;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;CA-2016-157749
245;6/06/2014;Second Class;2001.86;0;7;DW-13480;FUR-CH-10004063;Global Deluxe High-Back Manager's Chair;CA-2014-131926
246;6/06/2014;Second Class;166.72;0;2;DW-13480;OFF-ST-10002276;Safco Steel Mobile File Cart;CA-2014-131926
247;6/06/2014;Second Class;47.88;0;6;DW-13480;OFF-PA-10004082;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;CA-2014-131926
248;6/06/2014;Second Class;1503.25;0;5;DW-13480;OFF-AP-10002945;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;CA-2014-131926
249;6/06/2014;Second Class;25.92;0;4;DW-13480;OFF-PA-10000061;Xerox 205;CA-2014-131926
250;15/12/2016;Second Class;321.57;0.2;2;LH-17155;FUR-CH-10002965;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;CA-2016-154739
251;17/09/2016;Standard Class;7.61;0;1;KC-16540;OFF-PA-10004569;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";CA-2016-145625
252;17/09/2016;Standard Class;3347.37;0;13;KC-16540;TEC-AC-10003832;Logitech P710e Mobile Speakerphone;CA-2016-145625
253;13/12/2016;First Class;80.58;0;6;DL-13315;OFF-ST-10001228;Fellowes Personal Hanging Folder Files, Navy;CA-2016-146941
254;13/12/2016;First Class;361.92;0;4;DL-13315;OFF-EN-10003296;Tyvek Side-Opening Peel & Seel Expanding Envelopes;CA-2016-146941
255;4/12/2015;Standard Class;12.13;0.6;9;DR-12880;FUR-FU-10002505;Eldon 100 Class Desk Accessories;US-2015-159982
256;4/12/2015;Standard Class;82.37;0.2;2;DR-12880;OFF-ST-10004804;"Belkin 19"" Vented Equipment Shelf, Black";US-2015-159982
257;4/12/2015;Standard Class;53.92;0.2;5;DR-12880;OFF-ST-10001590;Tenex Personal Project File with Scoop Front Design, Black;US-2015-159982
258;4/12/2015;Standard Class;647.9;0.2;6;DR-12880;TEC-PH-10001580;Logitech Mobile Speakerphone P710e - speaker phone;US-2015-159982
259;3/12/2017;Second Class;20.37;0;3;CC-12670;TEC-AC-10000290;Sabrent 4-Port USB 2.0 Hub;CA-2017-163139
260;3/12/2017;Second Class;221.55;0;3;CC-12670;OFF-ST-10002790;Safco Industrial Shelving;CA-2017-163139
261;3/12/2017;Second Class;17.52;0.2;5;CC-12670;OFF-BI-10003460;Acco 3-Hole Punch;CA-2017-163139
262;12/06/2017;Standard Class;1.62;0.8;2;Dl-13600;OFF-AP-10002203;Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac;US-2017-155299
263;21/09/2014;Second Class;3059.98;0.4;3;SB-20290;TEC-MA-10000822;Lexmark MX611dhe Monochrome Laser Printer;US-2014-106992
264;21/09/2014;Second Class;2519.96;0.4;7;SB-20290;TEC-MA-10003353;Xerox WorkCentre 6505DN Laser Multifunction Printer;US-2014-106992
265;13/06/2016;Standard Class;328.22;0.2;4;RC-19825;TEC-PH-10001433;Cisco Small Business SPA 502G VoIP phone;CA-2016-125318
266;15/11/2015;Standard Class;79.9;0;2;AH-10210;TEC-AC-10004469;Microsoft Sculpt Comfort Mouse;CA-2015-155040
267;20/06/2017;Standard Class;14.02;0.2;3;CB-12535;OFF-AR-10003602;Quartet Omega Colored Chalk, 12/Pack;CA-2017-136826
268;28/01/2016;Standard Class;7.56;0;6;PG-18895;OFF-FA-10003472;Bagged Rubber Bands;CA-2016-111010
269;13/12/2017;Standard Class;37.21;0.2;1;CA-12310;OFF-ST-10004180;Safco Commercial Shelving;US-2017-145366
270;13/12/2017;Standard Class;57.58;0.2;3;CA-12310;OFF-EN-10004386;Recycled Interoffice Envelopes with String and Button Closure, 10 x 13;US-2017-145366
271;2/01/2018;Second Class;725.84;0;4;KH-16690;OFF-ST-10003208;Adjustable Depth Letter/Legal Cart;CA-2017-163979
272;31/07/2015;First Class;209.93;0;7;HA-14920;TEC-AC-10003628;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;CA-2015-155334
273;31/07/2015;First Class;5.28;0;3;HA-14920;FUR-FU-10003274;Regeneration Desk Collection;CA-2015-155334
274;31/07/2015;First Class;10.92;0.2;3;HA-14920;OFF-BI-10002557;Presstex Flexible Ring Binders;CA-2015-155334
275;17/09/2017;First Class;8.82;0;2;BB-10990;OFF-PA-10002615;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";CA-2017-118136
276;17/09/2017;First Class;5.98;0;1;BB-10990;OFF-AR-10001427;Newell 330;CA-2017-118136
277;17/10/2017;Standard Class;11.65;0.2;2;AG-10495;OFF-PA-10000673;Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad;CA-2017-132976
278;17/10/2017;Standard Class;18.18;0.2;4;AG-10495;OFF-PA-10004470;"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";CA-2017-132976
279;17/10/2017;Standard Class;59.71;0.2;6;AG-10495;OFF-ST-10000876;Eldon Simplefile Box Office;CA-2017-132976
280;17/10/2017;Standard Class;24.84;0.2;3;AG-10495;OFF-LA-10002043;Avery 489;CA-2017-132976
281;28/09/2015;Second Class;2.08;0.8;5;SC-20725;OFF-BI-10004967;Round Ring Binders;US-2015-161991
282;28/09/2015;Second Class;1114.4;0.2;7;SC-20725;TEC-PH-10001760;Bose SoundLink Bluetooth Speaker;US-2015-161991
283;6/11/2015;Standard Class;1038.84;0.2;5;JO-15280;FUR-TA-10002903;"Bevis Round Bullnose 29"" High Table Top";CA-2015-130890
284;2/10/2015;Standard Class;141.76;0.2;5;TB-21520;OFF-PA-10000474;Easy-staple paper;CA-2015-130883
285;2/10/2015;Standard Class;239.8;0.2;5;TB-21520;TEC-AC-10001956;Microsoft Arc Touch Mouse;CA-2015-130883
286;2/10/2015;Standard Class;31.1;0.2;6;TB-21520;OFF-PA-10004100;Xerox 216;CA-2015-130883
287;20/12/2016;Second Class;254.06;0.7;7;AH-10195;OFF-BI-10000778;GBC VeloBinder Electric Binding Machine;CA-2016-112697
288;20/12/2016;Second Class;194.53;0.2;2;AH-10195;OFF-AP-10002684;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;CA-2016-112697
289;20/12/2016;Second Class;961.48;0.2;5;AH-10195;OFF-SU-10000646;Premier Automatic Letter Opener;CA-2016-112697
290;24/11/2016;Second Class;19.1;0.2;7;NZ-18565;OFF-FA-10002983;Advantus SlideClip Paper Clips;CA-2016-110772
291;24/11/2016;Second Class;18.5;0.2;8;NZ-18565;OFF-LA-10004689;Avery 512;CA-2016-110772
292;24/11/2016;Second Class;255.98;0.2;2;NZ-18565;TEC-AC-10002001;Logitech Wireless Gaming Headset G930;CA-2016-110772
293;24/11/2016;Second Class;86.97;0.5;3;NZ-18565;FUR-BO-10004709;Bush Westfield Collection Bookcases, Medium Cherry Finish;CA-2016-110772
294;28/12/2014;First Class;300.42;0.2;8;KL-16555;FUR-FU-10004091;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";CA-2014-111451
295;28/12/2014;First Class;230.35;0.2;3;KL-16555;FUR-CH-10001891;Global Deluxe Office Fabric Chairs;CA-2014-111451
296;28/12/2014;First Class;218.35;0.2;3;KL-16555;FUR-FU-10002918;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;CA-2014-111451
297;28/12/2014;First Class;78.6;0.7;5;KL-16555;OFF-BI-10004593;Ibico Laser Imprintable Binding System Covers;CA-2014-111451
298;28/12/2014;First Class;27.55;0.2;3;KL-16555;OFF-FA-10004854;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;CA-2014-111451
299;3/11/2016;Standard Class;32.4;0;5;JD-15895;OFF-PA-10002105;Xerox 223;CA-2016-142545
300;3/11/2016;Standard Class;1082.48;0;8;JD-15895;OFF-ST-10002756;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";CA-2016-142545
301;3/11/2016;Standard Class;56.91;0;3;JD-15895;OFF-PA-10004243;Xerox 1939;CA-2016-142545
302;3/11/2016;Standard Class;77.6;0;4;JD-15895;FUR-FU-10001861;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;CA-2016-142545
303;3/11/2016;Standard Class;14.28;0;1;JD-15895;OFF-BI-10002706;Avery Premier Heavy-Duty Binder with Round Locking Rings;CA-2016-142545
304;23/11/2017;Standard Class;219.08;0.5;3;JH-15910;FUR-TA-10002533;BPI Conference Tables;US-2017-152380
305;9/05/2015;Second Class;26.8;0;2;AS-10225;FUR-FU-10002671;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;CA-2015-144253
306;4/01/2015;Standard Class;9.84;0;3;KB-16600;OFF-AR-10003651;Newell 350;CA-2014-130960
307;6/06/2014;Standard Class;45.48;0;3;CR-12625;OFF-BI-10001072;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;CA-2014-111003
308;6/06/2014;Standard Class;289.2;0;6;CR-12625;OFF-AR-10002135;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;CA-2014-111003
309;17/04/2017;First Class;4.89;0;1;SH-20395;OFF-AR-10002804;Faber Castell Col-Erase Pencils;CA-2017-126774
310;14/09/2016;Second Class;15.14;0.2;4;BP-11185;FUR-FU-10001918;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;CA-2016-142902
311;14/09/2016;Second Class;466.77;0.2;2;BP-11185;FUR-CH-10004086;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;CA-2016-142902
312;14/09/2016;Second Class;15.23;0.2;1;BP-11185;FUR-FU-10001756;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;CA-2016-142902
313;14/09/2016;Second Class;6.26;0.2;3;BP-11185;OFF-LA-10000634;Avery 509;CA-2016-142902
314;3/10/2014;Standard Class;87.54;0;3;TS-21205;FUR-FU-10001588;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;CA-2014-120887
315;16/08/2014;Standard Class;178.38;0.2;2;AG-10525;TEC-PH-10002398;AT&T 1070 Corded Phone;CA-2014-167850
316;16/08/2014;Standard Class;15.55;0.2;3;AG-10525;OFF-PA-10001937;Xerox 21;CA-2014-167850
317;30/12/2014;First Class;99.14;0.2;4;SP-20860;OFF-AR-10003373;Boston School Pro Electric Pencil Sharpener, 1670;CA-2014-164259
318;9/11/2014;Standard Class;135.88;0.1;1;NM-18445;FUR-CH-10002602;DMI Arturo Collection Mission-style Design Wood Chair;CA-2014-164973
319;9/11/2014;Standard Class;3991.98;0;2;NM-18445;TEC-MA-10002927;Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier;CA-2014-164973
320;9/11/2014;Standard Class;275.94;0;6;NM-18445;TEC-PH-10004093;Panasonic Kx-TS550;CA-2014-164973
321;9/11/2014;Standard Class;360;0;4;NM-18445;TEC-AC-10000892;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;CA-2014-164973
322;9/11/2014;Standard Class;43.57;0;1;NM-18445;OFF-ST-10002974;Trav-L-File Heavy-Duty Shuttle II, Black;CA-2014-164973
323;24/09/2014;Standard Class;7.16;0;2;FA-14230;OFF-FA-10000624;OIC Binder Clips;CA-2014-156601
324;27/04/2016;Standard Class;251.52;0.2;6;GK-14620;OFF-BI-10004593;Ibico Laser Imprintable Binding System Covers;CA-2016-162138
325;27/04/2016;Standard Class;99.99;0;1;GK-14620;TEC-AC-10001908;Logitech Wireless Headset h800;CA-2016-162138
326;5/11/2017;Second Class;15.99;0.2;1;DJ-13510;FUR-FU-10001967;Telescoping Adjustable Floor Lamp;CA-2017-153339
327;1/09/2016;First Class;290.9;0.4;3;PO-18850;TEC-PH-10003645;Aastra 57i VoIP phone;US-2016-141544
328;1/09/2016;First Class;54.22;0.2;2;PO-18850;OFF-ST-10000675;File Shuttle II and Handi-File, Black;US-2016-141544
329;1/09/2016;First Class;786.74;0.3;4;PO-18850;FUR-CH-10003312;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;US-2016-141544
330;1/09/2016;First Class;100.24;0.2;10;PO-18850;OFF-LA-10001074;Round Specialty Laser Printer Labels;US-2016-141544
331;1/09/2016;First Class;37.76;0.7;6;PO-18850;OFF-BI-10001524;GBC Premium Transparent Covers with Diagonal Lined Pattern;US-2016-141544
332;29/04/2016;Second Class;82.8;0.4;2;JL-15850;TEC-PH-10004614;AT&T 841000 Phone;US-2016-150147
333;29/04/2016;Second Class;20.72;0.7;2;JL-15850;OFF-BI-10001153;Ibico Recycled Grain-Textured Covers;US-2016-150147
334;29/04/2016;Second Class;4.9;0.7;3;JL-15850;OFF-BI-10001982;Wilson Jones Custom Binder Spines & Labels;US-2016-150147
335;4/09/2015;Second Class;4.75;0.2;1;DB-13615;OFF-BI-10001922;Storex Dura Pro Binders;CA-2015-137946
336;4/09/2015;Second Class;959.98;0.2;2;DB-13615;TEC-CO-10001449;Hewlett Packard LaserJet 3310 Copier;CA-2015-137946
337;4/09/2015;Second Class;14.37;0.2;4;DB-13615;OFF-BI-10004140;Avery Non-Stick Binders;CA-2015-137946
338;17/07/2014;Standard Class;7.71;0.2;2;AC-10420;OFF-BI-10003314;Tuff Stuff Recycled Round Ring Binders;CA-2014-129924
339;17/07/2014;Standard Class;698.35;0.2;3;AC-10420;FUR-TA-10004575;Hon 5100 Series Wood Tables;CA-2014-129924
340;26/06/2015;Second Class;4.96;0;4;KL-16645;OFF-FA-10000490;"OIC Binder Clips, Mini, 1/4"" Capacity, Black";CA-2015-128167
341;17/04/2014;Second Class;17.86;0.2;4;JD-15895;OFF-AR-10000122;Newell 314;CA-2014-122336
342;17/04/2014;Second Class;509.97;0.7;10;JD-15895;OFF-BI-10003656;Fellowes PB200 Plastic Comb Binding Machine;CA-2014-122336
343;17/04/2014;Second Class;30.99;0.2;13;JD-15895;OFF-FA-10002780;Staples;CA-2014-122336
344;17/04/2014;Second Class;71.93;0.4;12;JD-15895;TEC-PH-10000702;"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";CA-2014-122336
345;24/12/2015;Standard Class;88.8;0.2;4;CS-12130;OFF-ST-10000107;Fellowes Super Stor/Drawer;US-2015-120712
346;19/06/2017;Standard Class;47.98;0.2;3;CC-12550;TEC-PH-10002293;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;CA-2017-169901
347;12/07/2017;Standard Class;7.56;0;3;TD-20995;OFF-AR-10004027;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;CA-2017-134306
348;12/07/2017;Standard Class;24.56;0;2;TD-20995;OFF-PA-10000249;Easy-staple paper;CA-2017-134306
349;12/07/2017;Standard Class;12.96;0;2;TD-20995;OFF-AR-10001374;BIC Brite Liner Highlighters, Chisel Tip;CA-2017-134306
350;3/09/2016;First Class;6.79;0;1;AB-10060;TEC-AC-10000290;Sabrent 4-Port USB 2.0 Hub;CA-2016-129714
351;3/09/2016;First Class;24.56;0;2;AB-10060;OFF-PA-10001970;Xerox 1881;CA-2016-129714
352;3/09/2016;First Class;3.05;0.2;1;AB-10060;OFF-BI-10002160;Acco Hanging Data Binders;CA-2016-129714
353;3/09/2016;First Class;49.12;0;4;AB-10060;OFF-PA-10001970;Xerox 1881;CA-2016-129714
354;3/09/2016;First Class;4355.17;0.2;4;AB-10060;OFF-BI-10004995;GBC DocuBind P400 Electric Binding System;CA-2016-129714
355;13/04/2016;Standard Class;388.7;0.2;6;JL-15505;FUR-BO-10002268;Sauder Barrister Bookcases;CA-2016-138520
356;13/04/2016;Standard Class;8.26;0;2;JL-15505;OFF-EN-10001137;#10 Gummed Flap White Envelopes, 100/Box;CA-2016-138520
357;13/04/2016;Standard Class;17.04;0;4;JL-15505;OFF-AR-10002399;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;CA-2016-138520
358;13/04/2016;Standard Class;34.4;0;5;JL-15505;OFF-PA-10002713;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;CA-2016-138520
359;28/04/2016;Standard Class;36.24;0.2;5;HK-14890;OFF-PA-10002666;Southworth 25% Cotton Linen-Finish Paper & Envelopes;CA-2016-130001
360;11/03/2017;First Class;647.84;0;8;VB-21745;OFF-AP-10001124;Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection;CA-2017-155698
361;11/03/2017;First Class;20.7;0;2;VB-21745;OFF-LA-10001158;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";CA-2017-155698
362;1/10/2017;Standard Class;20.7;0;2;KW-16435;OFF-LA-10001158;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";CA-2017-144904
363;1/10/2017;Standard Class;488.65;0.1;3;KW-16435;FUR-CH-10000785;Global Ergonomic Managers Chair;CA-2017-144904
364;1/10/2017;Standard Class;5.56;0;2;KW-16435;OFF-AR-10003732;Newell 333;CA-2017-144904
365;1/10/2017;Standard Class;47.12;0;8;KW-16435;FUR-FU-10000023;Eldon Wave Desk Accessories;CA-2017-144904
366;29/09/2014;Standard Class;211.96;0;4;JD-16060;OFF-ST-10001713;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;CA-2014-123344
367;21/10/2016;Same Day;23.2;0;4;MK-17905;OFF-BI-10002412;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;CA-2016-155516
368;21/10/2016;Same Day;7.36;0;2;MK-17905;OFF-SU-10001225;Staple remover;CA-2016-155516
369;21/10/2016;Same Day;104.79;0;7;MK-17905;OFF-ST-10002406;Pizazz Global Quick File;CA-2016-155516
