Customer ID;Postal Code;City
JA-15970;44221;Cuyahoga Falls
KA-16525;98103;Seattle
TG-21310;85204;Mesa
DB-13360;84106;Salt Lake City
LS-17245;90045;Los Angeles
MO-17950;28540;Jacksonville
CA-11965;44107;Lakewood
DB-12910;92630;Lake Forest
DK-12835;97206;Portland
EB-14170;28205;Charlotte
DR-12940;60505;Aurora
JS-15685;19140;Philadelphia
LC-16870;80229;Thornton
JP-15520;95616;Davis
TS-21655;72701;Fayetteville
NM-18445;10011;New York City
EH-14125;26003;Wheeling
DC-12850;38109;Memphis
DO-13645;77036;Houston
LS-16975;75217;Dallas
RW-19630;94122;San Francisco
RD-19720;95037;Morgan Hill
RB-19570;60174;Saint Charles
JE-15715;44105;Cleveland
PO-19195;19140;Philadelphia
JK-16120;75043;Garland
JP-16135;92024;San Diego
Dp-13240;6708;Waterbury
JB-16000;21044;Columbia
PP-18955;33021;Hollywood
RF-19840;22153;Springfield
KH-16330;10035;New York City
EM-14200;75217;Dallas
DK-12835;10024;New York City
MC-17425;97206;Portland
RW-19540;94513;Brentwood
DS-13180;92037;San Diego
GA-14725;75081;Dallas
SC-20380;79907;El Paso
KD-16345;10035;New York City
KH-16330;2151;Revere
GG-14650;95928;Chico
JS-15685;33023;Miramar
BP-11095;90049;Los Angeles
CC-12610;80219;Denver
SP-20860;19134;Philadelphia
JK-15625;39212;Jackson
CC-12100;90045;Los Angeles
DP-13000;77095;Houston
SF-20065;7011;Clifton
EH-13765;60623;Chicago
DN-13690;98115;Seattle
PJ-19015;11561;Long Beach
MA-17560;53081;Sheboygan
VM-21835;33433;Boca Raton
MM-18055;80013;Aurora
CR-12580;92037;San Diego
BS-11365;98105;Seattle
RD-19585;52001;Dubuque
KD-16270;90032;Los Angeles
AA-10645;1852;Lowell
MC-18100;98270;Marysville
AA-10645;73120;Oklahoma City
QJ-19255;19134;Philadelphia
JM-16195;80013;Aurora
TB-21625;10009;New York City
NF-18595;43130;Lancaster
BF-11020;95351;Modesto
NP-18670;63116;Saint Louis
HM-14860;75217;Dallas
DM-13525;10035;New York City
JF-15565;78207;San Antonio
NM-18520;79109;Amarillo
AG-10270;1841;Lawrence
BF-11275;31907;Columbus
JC-15775;90032;Los Angeles
PV-18985;2138;Cambridge
DO-13645;84106;Salt Lake City
HA-14905;10035;New York City
SH-20395;44221;Cuyahoga Falls
JM-16195;28403;Wilmington
DK-13225;10035;New York City
CM-12715;19140;Philadelphia
BF-10975;10009;New York City
SF-20965;19134;Philadelphia
CB-12025;90049;Los Angeles
TC-20980;11561;Long Beach
LW-17215;14609;Rochester
NS-18640;94109;San Francisco
JM-15250;77340;Huntsville
RF-19345;30344;East Point
CA-12055;10009;New York City
KH-16690;97477;Springfield
LC-16960;22204;Arlington
JL-15130;28403;Wilmington
DM-12955;85364;Yuma
MV-18190;92404;San Bernardino
NS-18640;21215;Baltimore
AS-10630;98103;Seattle
MT-17815;94110;San Francisco
SR-20425;10035;New York City
DK-13375;98115;Seattle
SV-20935;87105;Albuquerque
RH-19510;90045;Los Angeles
SB-20185;90045;Los Angeles
CR-12820;77041;Houston
EG-13900;19140;Philadelphia
RD-19930;60623;Chicago
JM-15865;76903;San Angelo
LW-16825;77506;Pasadena
RW-19540;90049;Los Angeles
BG-11695;67846;Garden City
TT-21220;90045;Los Angeles
EB-13930;60653;Chicago
FP-14320;19134;Philadelphia
JA-15970;95351;Modesto
TS-21655;77070;Houston
DP-13000;60610;Chicago
JD-15895;92503;Riverside
GH-14485;75081;Dallas
RD-19585;90008;Los Angeles
CS-12490;33801;Lakeland
BF-11215;10035;New York City
NK-18490;19140;Philadelphia
AZ-10750;92037;San Diego
Co-12640;73505;Lawton
AG-10675;24153;Salem
EM-14140;92704;Santa Ana
CA-11965;57701;Rapid City
RB-19360;98115;Seattle
RD-19720;6457;Middletown
MS-17830;21215;Baltimore
PG-18820;92105;San Diego
KB-16240;79762;Odessa
RB-19465;6460;Milford
JD-15790;7109;Belleville
JJ-15445;10035;New York City
LT-17110;92105;San Diego
AH-10690;94122;San Francisco
AB-10060;98105;Seattle
FM-14380;39212;Jackson
GH-14410;90049;Los Angeles
HE-14800;60623;Chicago
SZ-20035;10035;New York City
CM-12115;90008;Los Angeles
TG-21310;98198;Des Moines
DK-12985;97477;Springfield
SS-20410;19120;Philadelphia
BM-11575;60653;Chicago
MY-17380;60623;Chicago
AG-10900;60623;Chicago
SG-20470;20852;Rockville
CC-12370;10011;New York City
LR-16915;27707;Durham
DB-13120;93101;Santa Barbara
LP-17095;37918;Knoxville
KD-16495;10024;New York City
SA-20830;32114;Daytona Beach
BG-11035;37211;Nashville
DM-12955;37211;Nashville
MC-17845;75220;Dallas
ML-17395;37130;Murfreesboro
RD-19930;75217;Dallas
AB-10015;76017;Arlington
EA-14035;91104;Pasadena
SF-20065;2149;Everett
BC-11125;12180;Troy
PF-19165;30328;Sandy Springs
SE-20110;95123;San Jose
CJ-12010;32216;Jacksonville
PT-19090;32216;Jacksonville
LH-16900;10009;New York City
BW-11200;94122;San Francisco
BS-11365;31907;Columbus
DP-13390;60505;Aurora
CS-12400;19134;Philadelphia
MS-17365;60653;Chicago
DK-12895;98103;Seattle
SN-20560;48066;Roseville
TC-21475;72701;Fayetteville
AM-10705;28540;Jacksonville
AJ-10960;10035;New York City
KH-16360;19901;Dover
LP-17095;60505;Aurora
JE-15715;10009;New York City
MY-18295;92020;El Cajon
FC-14245;45503;Springfield
ND-18460;10550;Mount Vernon
DB-13360;44107;Lakewood
LC-16960;33614;Tampa
BD-11725;31907;Columbus
MC-17605;28540;Jacksonville
SZ-20035;60174;Saint Charles
DH-13675;33180;Miami
LC-16885;45373;Troy
JO-15145;98103;Seattle
MT-17815;10011;New York City
EB-13750;22204;Arlington
RS-19765;28205;Charlotte
RB-19435;95661;Roseville
OT-18730;48234;Detroit
GZ-14545;90036;Los Angeles
NL-18310;94110;San Francisco
BG-11740;93309;Bakersfield
MT-18070;74133;Tulsa
BC-11125;94122;San Francisco
GW-14605;77036;Houston
BD-11500;31907;Columbus
PV-18985;77573;League City
HM-14980;27217;Burlington
EM-14065;10009;New York City
SF-20065;75220;Dallas
SC-20380;77095;Houston
ND-18370;11561;Long Beach
FC-14245;33012;Hialeah
KL-16555;60505;Aurora
XP-21865;7109;Belleville
FP-14320;10024;New York City
PS-18760;1810;Andover
CW-11905;19711;Newark
KH-16360;22204;Arlington
TC-20980;35601;Decatur
YS-21880;92345;Hesperia
CC-12220;23320;Chesapeake
ZD-21925;90036;Los Angeles
JK-15370;35810;Huntsville
GM-14440;37918;Knoxville
JW-15220;1841;Lawrence
BO-11350;19134;Philadelphia
XP-21865;30605;Athens
MM-18055;59405;Great Falls
TS-21655;79907;El Paso
JL-15235;34741;Kissimmee
SZ-20035;98105;Seattle
LR-17035;95051;Santa Clara
SV-20365;90049;Los Angeles
MG-17890;93727;Fresno
NC-18415;76106;Fort Worth
SC-20680;98105;Seattle
RO-19780;94110;San Francisco
JL-15175;94110;San Francisco
PW-19030;33068;Pompano Beach
MF-18250;77095;Houston
CC-12220;60653;Chicago
MH-17440;77036;Houston
CD-12790;6484;Shelton
CV-12805;94601;Oakland
TB-21625;6040;Manchester
DG-13300;7050;Orange
RD-19810;44312;Akron
JB-16045;6810;Danbury
EJ-14155;2038;Franklin
BD-11620;28403;Wilmington
MR-17545;77095;Houston
SR-20425;45503;Springfield
TH-21100;85301;Glendale
BD-11635;10009;New York City
SM-20950;90036;Los Angeles
HE-14800;19711;Newark
JK-15640;92404;San Bernardino
ON-18715;27217;Burlington
TH-21100;24153;Salem
MD-17350;75217;Dallas
AH-10075;76017;Arlington
ML-17755;52302;Marion
LB-16795;98105;Seattle
NP-18670;8701;Lakewood
EB-13750;45231;Cincinnati
RP-19390;80229;Thornton
DC-12850;48066;Roseville
DJ-13510;85281;Tempe
CL-12565;19601;Reading
NC-18340;55124;Apple Valley
KN-16450;21215;Baltimore
SC-20260;78415;Corpus Christi
AM-10705;89115;Las Vegas
RA-19945;44105;Cleveland
MM-17260;98105;Seattle
BN-11470;60623;Chicago
JB-16045;43229;Columbus
DB-13615;85705;Tucson
JB-16045;19120;Philadelphia
AH-10075;2920;Cranston
AI-10855;94122;San Francisco
TH-21115;77070;Houston
JE-15610;90049;Los Angeles
TH-21235;60653;Chicago
JE-15715;77070;Houston
AT-10735;6010;Bristol
JH-15820;49423;Holland
DR-12940;87105;Albuquerque
AB-10165;80027;Louisville
MC-18100;10024;New York City
IG-15085;6360;Norwich
FH-14275;94122;San Francisco
AS-10285;46060;Noblesville
PN-18775;37042;Clarksville
GM-14500;33021;Hollywood
NC-18625;17403;York
TW-21025;85204;Mesa
BF-11020;10024;New York City
TT-21460;94110;San Francisco
SW-20245;90036;Los Angeles
PG-18820;68104;Omaha
DP-13390;19120;Philadelphia
DJ-13510;10024;New York City
EN-13780;49505;Grand Rapids
PB-19150;98115;Seattle
BD-11560;93727;Fresno
SE-20110;22204;Arlington
AT-10735;90049;Los Angeles
CC-12685;79424;Lubbock
AS-10225;80501;Longmont
AB-10150;10701;Yonkers
DH-13075;90045;Los Angeles
SR-20740;90049;Los Angeles
NR-18550;79109;Amarillo
SJ-20125;75217;Dallas
LC-16885;10035;New York City
NS-18640;77041;Houston
NS-18640;32839;Orlando
HG-14965;41042;Florence
SF-20200;10009;New York City
EM-14065;75034;Frisco
DO-13645;7501;Paterson
MY-18295;53209;Milwaukee
DB-13615;94109;San Francisco
SP-20920;43229;Columbus
ME-17320;90008;Los Angeles
BS-11755;48227;Detroit
KS-16300;31907;Columbus
CC-12475;94122;San Francisco
HD-14785;19143;Philadelphia
KB-16315;90008;Los Angeles
HR-14830;19140;Philadelphia
TB-21625;10035;New York City
DS-13180;31907;Columbus
GB-14530;80013;Aurora
VB-21745;77041;Houston
MC-17425;60623;Chicago
CB-12025;35601;Decatur
PM-18940;22153;Springfield
DC-13285;33317;Plantation
LA-16780;77041;Houston
DJ-13420;53209;Milwaukee
MH-18115;32771;Sanford
BG-11035;75056;The Colony
SV-20365;45373;Troy
DP-13105;11550;Hempstead
SR-20740;75081;Dallas
BT-11680;77041;Houston
JK-15640;94110;San Francisco
ST-20530;34952;Port Saint Lucie
TS-21505;3301;Concord
CM-12190;55901;Rochester
MC-17590;78666;San Marcos
MH-17440;92025;Escondido
RD-19720;19134;Philadelphia
KB-16240;90049;Los Angeles
FC-14335;19140;Philadelphia
BD-11770;19120;Philadelphia
FH-14365;11550;Hempstead
SO-20335;80634;Greeley
PM-19135;32216;Jacksonville
GD-14590;22204;Arlington
PA-19060;94122;San Francisco
LS-17200;93727;Fresno
JL-15175;89502;Reno
CA-12310;78207;San Antonio
CM-12160;2740;New Bedford
BT-11440;10035;New York City
SE-20110;93030;Oxnard
HG-14965;90036;Los Angeles
PF-19165;94601;Oakland
BD-11770;98026;Edmonds
BT-11395;90004;Los Angeles
EM-14095;10024;New York City
LC-17050;75217;Dallas
FH-14275;37064;Franklin
CM-12235;85023;Phoenix
FM-14380;33178;Miami
HG-14965;80906;Colorado Springs
AG-10525;10011;New York City
OT-18730;18018;Bethlehem
SV-20365;19140;Philadelphia
JM-16195;40214;Louisville
HM-14980;98105;Seattle
PO-19180;53142;Kenosha
KC-16675;42420;Henderson
DB-13120;75217;Dallas
SV-20935;85345;Peoria
NS-18640;28540;Jacksonville
MH-17455;90032;Los Angeles
RR-19525;37211;Nashville
RH-19555;28205;Charlotte
RP-19390;98103;Seattle
KB-16600;60623;Chicago
MH-17620;45231;Cincinnati
HZ-14950;33311;Fort Lauderdale
JG-15160;77041;Houston
AB-10165;90712;Lakewood
HJ-14875;94122;San Francisco
CJ-11875;19140;Philadelphia
ED-13885;98115;Seattle
KB-16315;44105;Cleveland
JS-16030;62521;Decatur
PO-18850;76063;Mansfield
RD-19810;77070;Houston
JD-15895;23223;Richmond
SR-20740;22204;Arlington
TZ-21580;94122;San Francisco
TN-21040;92024;San Diego
PW-19030;13601;Watertown
AH-10075;90036;Los Angeles
AY-10555;19140;Philadelphia
SP-20650;44312;Akron
ED-13885;94110;San Francisco
CR-12625;49505;Grand Rapids
CS-12400;94109;San Francisco
TS-21205;37211;Nashville
RP-19390;19120;Philadelphia
NF-18475;89502;Reno
PP-18955;10009;New York City
JD-16150;90008;Los Angeles
EJ-14155;92037;San Diego
PW-19240;94110;San Francisco
TS-21430;92105;San Diego
BM-11650;44035;Elyria
AW-10930;77070;Houston
MH-17290;33178;Miami
SW-20275;98115;Seattle
SP-20860;37130;Murfreesboro
SC-20695;63116;Saint Louis
PW-19030;98105;Seattle
CS-12250;10024;New York City
RP-19855;55125;Woodbury
CS-12175;37421;Chattanooga
MJ-17740;19140;Philadelphia
JG-15160;70506;Lafayette
AG-10765;46226;Lawrence
CK-12205;97123;Hillsboro
HD-14785;2138;Cambridge
BO-11350;92105;San Diego
LC-16885;10009;New York City
RB-19465;32303;Tallahassee
JD-16015;43615;Toledo
MF-17665;21044;Columbia
BF-11170;30318;Atlanta
FO-14305;95823;Sacramento
BB-11545;76106;Fort Worth
IL-15100;43229;Columbus
PO-19180;80027;Louisville
DB-13555;27604;Raleigh
LC-16960;10024;New York City
MP-18175;60623;Chicago
EA-14035;77340;Huntsville
BM-11785;97301;Salem
CM-12715;77070;Houston
JD-16150;83301;Twin Falls
AS-10630;37918;Knoxville
CM-11815;85023;Phoenix
JE-15715;28110;Monroe
AG-10525;23223;Richmond
BP-11095;90008;Los Angeles
MJ-17740;84057;Orem
VM-21685;05408;Burlington
KT-16480;19134;Philadelphia
CS-12250;60623;Chicago
AB-10015;73120;Oklahoma City
AH-10030;10035;New York City
DO-13435;84106;Salt Lake City
MC-17590;13501;Utica
JF-15190;19134;Philadelphia
SM-20950;90004;Los Angeles
SP-20650;49201;Jackson
CK-12760;85301;Glendale
PW-19240;19805;Wilmington
EB-14170;78745;Austin
DK-13090;32839;Orlando
TB-21055;19601;Reading
AG-10900;19134;Philadelphia
BB-11545;63301;Saint Charles
VP-21760;46203;Indianapolis
RP-19270;98115;Seattle
DH-13675;22801;Harrisonburg
SW-20455;14609;Rochester
KF-16285;30328;Sandy Springs
JR-16210;94110;San Francisco
JC-16105;55407;Minneapolis
BP-11290;43229;Columbus
FA-14230;27604;Raleigh
DN-13690;10011;New York City
FO-14305;19143;Philadelphia
DP-13105;83642;Meridian
JW-15220;95823;Sacramento
TT-21460;28205;Charlotte
SN-20560;7501;Paterson
JM-15865;22204;Arlington
SB-20185;60653;Chicago
CC-12475;92037;San Diego
SH-19975;98105;Seattle
RB-19435;43229;Columbus
TC-21295;77095;Houston
CT-11995;75061;Irving
GZ-14470;7960;Morristown
AM-10360;90008;Los Angeles
AH-10120;60505;Aurora
MY-18295;27707;Durham
BS-11590;43229;Columbus
BB-10990;90036;Los Angeles
ML-17755;95207;Stockton
FC-14245;65203;Columbia
CR-12625;31907;Columbus
LC-16960;92037;San Diego
GZ-14470;77590;Texas City
BD-11320;90004;Los Angeles
EM-14095;22153;Springfield
BP-11290;62521;Decatur
SU-20665;10009;New York City
AY-10555;94110;San Francisco
EM-13825;92553;Moreno Valley
SA-20830;2149;Everett
CA-12265;37421;Chattanooga
CV-12805;78745;Austin
AH-10690;23464;Virginia Beach
DS-13180;14701;Jamestown
AH-10690;33134;Coral Gables
ZC-21910;28601;Hickory
DF-13135;61107;Rockford
SS-20140;98103;Seattle
FP-14320;77340;Huntsville
HE-14800;53209;Milwaukee
SP-20545;54302;Green Bay
BP-11185;19120;Philadelphia
PG-18895;90008;Los Angeles
JP-15520;33161;North Miami
NW-18400;97206;Portland
SW-20245;60505;Aurora
EH-14005;94109;San Francisco
SC-20260;94110;San Francisco
NC-18535;2740;New Bedford
AS-10090;92037;San Diego
JL-15130;38301;Jackson
VG-21790;32216;Jacksonville
HG-14965;92024;San Diego
JH-15430;33012;Hialeah
RO-19780;77070;Houston
LW-17125;23464;Virginia Beach
CC-12370;77070;Houston
JP-16135;19120;Philadelphia
DD-13570;38109;Memphis
ES-14080;44107;Lakewood
RD-19900;19120;Philadelphia
RL-19615;90008;Los Angeles
JP-15460;75220;Dallas
DM-13345;7050;Orange
CS-11860;75220;Dallas
DL-13315;60441;Romeoville
LC-16870;60623;Chicago
JG-15115;28540;Jacksonville
HM-14860;65807;Springfield
TN-21040;94110;San Francisco
VP-21760;38401;Columbia
CS-12355;33021;Hollywood
PG-18820;75081;Dallas
HG-14845;77041;Houston
MH-18115;19140;Philadelphia
TB-21280;85023;Phoenix
EM-13825;30328;Sandy Springs
JF-15415;99207;Spokane
NB-18655;53209;Milwaukee
CS-11860;45014;Fairfield
ND-18460;35810;Huntsville
EA-14035;10011;New York City
BP-11050;90008;Los Angeles
NS-18640;88220;Carlsbad
MV-17485;83201;Pocatello
LE-16810;22153;Springfield
VP-21760;43615;Toledo
TC-21475;80525;Fort Collins
SG-20470;10024;New York City
VP-21760;10035;New York City
PO-18865;1752;Marlborough
JL-15130;10801;New Rochelle
RW-19540;98103;Seattle
RB-19465;48227;Detroit
SC-20095;72701;Fayetteville
EM-13960;62301;Quincy
RP-19390;10035;New York City
AB-10105;48205;Detroit
ND-18460;85224;Chandler
XP-21865;33021;Hollywood
MM-18280;90049;Los Angeles
ML-17395;94122;San Francisco
KM-16225;94086;Sunnyvale
SL-20155;10011;New York City
AJ-10780;90004;Los Angeles
DK-12835;94122;San Francisco
BK-11260;92704;Santa Ana
CC-12670;98103;Seattle
ED-13885;10011;New York City
SV-20785;90045;Los Angeles
AR-10825;98103;Seattle
CS-12250;92024;San Diego
RR-19525;10035;New York City
BD-11500;60653;Chicago
BM-11785;22801;Harrisonburg
MS-17365;20852;Rockville
BM-11140;98198;Des Moines
KE-16420;19134;Philadelphia
SZ-20035;47201;Columbus
MB-18085;65807;Springfield
DB-13555;42420;Henderson
CB-12415;44107;Lakewood
SP-20650;68104;Omaha
GW-14605;42420;Henderson
KH-16630;92704;Santa Ana
BG-11035;22153;Springfield
LO-17170;23434;Suffolk
DV-13465;90049;Los Angeles
LR-17035;77041;Houston
RR-19525;27511;Cary
TS-21610;45503;Springfield
AH-10210;40214;Louisville
DW-13585;45373;Troy
AJ-10945;48227;Detroit
SV-20785;47401;Bloomington
MG-17650;75081;Dallas
AB-10105;77041;Houston
MM-18280;76117;Haltom City
MA-17995;23223;Richmond
EB-13975;90049;Los Angeles
NS-18505;19140;Philadelphia
RB-19795;90036;Los Angeles
JK-15325;90032;Los Angeles
PR-18880;94109;San Francisco
EH-13945;19120;Philadelphia
MA-17560;77070;Houston
MA-17995;88001;Las Cruces
JL-15505;77070;Houston
AS-10045;97756;Redmond
DC-12850;44105;Cleveland
MD-17860;20707;Laurel
RH-19510;92037;San Diego
TB-21175;27893;Wilson
EB-13930;33710;Saint Petersburg
BM-11785;60089;Buffalo Grove
BT-11530;90049;Los Angeles
FW-14395;10011;New York City
RD-19480;89115;Las Vegas
TP-21130;60540;Naperville
CB-12535;05408;Burlington
QJ-19255;48234;Detroit
KM-16720;85323;Avondale
KM-16660;19140;Philadelphia
IM-15055;89115;Las Vegas
ML-17395;4401;Bangor
GH-14410;37075;Hendersonville
AG-10900;54703;Eau Claire
MG-17695;60610;Chicago
MJ-17740;92037;San Diego
SJ-20125;39212;Jackson
LB-16795;93030;Oxnard
SB-20185;98031;Kent
CC-12610;37211;Nashville
DP-13000;10035;New York City
JL-15505;92683;Westminster
SM-20320;18103;Allentown
BB-10990;78207;San Antonio
PB-19150;85323;Avondale
GM-14680;95123;San Jose
NR-18550;8861;Perth Amboy
EH-13765;10011;New York City
FH-14365;90004;Los Angeles
BT-11680;6460;Milford
AB-10105;61701;Bloomington
SC-20230;98105;Seattle
RS-19870;52601;Burlington
AI-10855;95661;Roseville
DJ-13420;94110;San Francisco
BF-10975;19120;Philadelphia
TH-21235;90049;Los Angeles
AW-10930;55407;Minneapolis
JW-15955;19120;Philadelphia
MH-18025;70506;Lafayette
FM-14290;77803;Bryan
GZ-14545;90008;Los Angeles
TC-21535;90049;Los Angeles
TB-21520;90045;Los Angeles
RP-19390;85023;Phoenix
LR-16915;90036;Los Angeles
MM-17260;43229;Columbus
NB-18655;32303;Tallahassee
DS-13030;94122;San Francisco
VF-21715;94109;San Francisco
SW-20275;10009;New York City
PW-19030;52302;Marion
KD-16615;90008;Los Angeles
DO-13645;71603;Pine Bluff
GA-14725;65203;Columbia
JL-15505;57401;Aberdeen
SU-20665;98103;Seattle
FM-14380;48227;Detroit
MY-17380;38109;Memphis
NM-18445;89031;North Las Vegas
CS-11950;11520;Freeport
PK-19075;10035;New York City
HM-14860;10024;New York City
AH-10210;42420;Henderson
FC-14335;87105;Albuquerque
CP-12085;33445;Delray Beach
SC-20305;19140;Philadelphia
HJ-14875;98105;Seattle
CB-12025;23223;Richmond
EH-14185;33407;West Palm Beach
LW-17215;80525;Fort Collins
MK-17905;53132;Franklin
JH-15820;28110;Monroe
DB-13270;75081;Dallas
TB-21625;19134;Philadelphia
NM-18445;94109;San Francisco
TT-21220;19901;Dover
RS-19765;76706;Waco
TB-21625;21740;Hagerstown
AM-10360;44105;Cleveland
MP-17965;78501;Mcallen
MH-17290;87505;Santa Fe
CA-12265;94110;San Francisco
KD-16615;10024;New York City
DW-13540;75220;Dallas
AG-10495;48234;Detroit
JH-16180;19140;Philadelphia
DK-13090;75007;Carrollton
AR-10825;10009;New York City
SM-20005;77041;Houston
DB-13660;90036;Los Angeles
PF-19225;98026;Edmonds
AJ-10945;94110;San Francisco
EB-14110;10035;New York City
ES-14080;97477;Springfield
SS-20410;40324;Georgetown
AG-10900;33065;Coral Springs
CY-12745;94110;San Francisco
RP-19270;94110;San Francisco
DB-13360;92503;Riverside
CK-12325;45373;Troy
DN-13690;92553;Moreno Valley
DP-13105;98115;Seattle
RO-19780;60623;Chicago
MA-17560;49201;Jackson
JD-15895;10024;New York City
PS-18970;98105;Seattle
JF-15415;63301;Saint Charles
RD-19480;11561;Long Beach
ES-14080;8701;Lakewood
KN-16390;20735;Clinton
VP-21760;43229;Columbus
CS-11950;91104;Pasadena
KB-16600;98105;Seattle
AJ-10945;90045;Los Angeles
PO-18865;7017;East Orange
DP-13105;54703;Eau Claire
GM-14500;60610;Chicago
CC-12670;33614;Tampa
SJ-20125;10009;New York City
SF-20200;85204;Mesa
RM-19375;05408;Burlington
KM-16375;77070;Houston
FH-14275;60505;Aurora
DG-13300;80219;Denver
MW-18220;10011;New York City
SC-20845;60004;Arlington Heights
BD-11500;23602;Newport News
LP-17080;85705;Tucson
NP-18700;10024;New York City
DP-13105;19134;Philadelphia
RB-19465;60653;Chicago
LC-17140;10035;New York City
WB-21850;19143;Philadelphia
MH-17785;85301;Glendale
SC-20305;90036;Los Angeles
MH-17620;77041;Houston
JC-15775;98115;Seattle
RD-19810;28314;Fayetteville
SC-20695;77041;Houston
NC-18535;94122;San Francisco
JO-15145;14215;Buffalo
VW-21775;77340;Huntsville
BP-11185;75081;Dallas
PP-18955;19134;Philadelphia
SC-20725;85345;Peoria
BM-11785;19143;Philadelphia
CD-11920;92054;Oceanside
GM-14680;19134;Philadelphia
BW-11065;10035;New York City
RE-19405;44240;Kent
HR-14770;32216;Jacksonville
TP-21565;75019;Coppell
KB-16315;46203;Indianapolis
AC-10660;46226;Lawrence
DN-13690;74133;Tulsa
CC-12430;98052;Redmond
TS-21340;94109;San Francisco
MO-17800;99207;Spokane
RP-19855;90032;Los Angeles
JL-15175;37421;Chattanooga
BW-11110;27405;Greensboro
SJ-20500;94122;San Francisco
FG-14260;10024;New York City
EH-14125;90712;Lakewood
BS-11590;40214;Louisville
JS-16030;43229;Columbus
JC-15775;19711;Newark
JM-15265;98115;Seattle
CD-12280;10024;New York City
JM-15265;60653;Chicago
SS-20410;60543;Oswego
HG-14845;75220;Dallas
BC-11125;19134;Philadelphia
AB-10255;90008;Los Angeles
MY-18295;77036;Houston
NF-18385;26003;Wheeling
NB-18655;7501;Paterson
EM-13960;97206;Portland
MF-17665;35810;Huntsville
CM-12385;94110;San Francisco
EC-14050;73120;Oklahoma City
BO-11350;74012;Broken Arrow
VM-21835;92691;Mission Viejo
AB-10060;46142;Greenwood
CM-12235;53209;Milwaukee
KW-16570;94109;San Francisco
MM-17920;13440;Rome
RD-19900;48127;Dearborn Heights
LM-17065;10024;New York City
CS-11845;60623;Chicago
KT-16480;75217;Dallas
BE-11410;54915;Appleton
NF-18475;32216;Jacksonville
DL-13315;60653;Chicago
MS-17710;43402;Bowling Green
MM-18055;94110;San Francisco
JB-15400;90049;Los Angeles
SG-20605;60623;Chicago
PB-18805;98115;Seattle
AC-10615;77705;Beaumont
MR-17545;98103;Seattle
BF-11215;75217;Dallas
BW-11200;10011;New York City
TS-21610;60610;Chicago
AS-10045;94110;San Francisco
AA-10375;2908;Providence
PS-18970;85023;Phoenix
RP-19270;77095;Houston
NC-18625;47201;Columbus
SC-20020;19140;Philadelphia
BD-11560;22153;Springfield
SM-20950;80020;Broomfield
EB-14110;43229;Columbus
HP-14815;3301;Concord
EB-14170;77095;Houston
SM-20905;43055;Newark
CG-12040;90045;Los Angeles
TG-21640;33614;Tampa
DK-12835;68025;Fremont
MB-17305;43229;Columbus
SF-20065;91767;Pomona
PS-18760;78207;San Antonio
RB-19705;10035;New York City
RS-19870;19120;Philadelphia
SB-20185;10024;New York City
HJ-14875;48234;Detroit
SV-20815;33142;Miami
BE-11410;94521;Concord
AZ-10750;60090;Wheeling
HD-14785;60610;Chicago
BF-11005;77506;Pasadena
HZ-14950;10024;New York City
FC-14245;95823;Sacramento
TP-21130;97477;Springfield
EB-13705;76063;Mansfield
JP-15520;72401;Jonesboro
TD-20995;23464;Virginia Beach
DM-13345;14609;Rochester
EG-13900;23320;Chesapeake
HG-14965;43130;Lancaster
BF-11080;10024;New York City
SC-20095;90045;Los Angeles
CS-11950;39212;Jackson
BD-11320;95695;Woodland
MZ-17515;98115;Seattle
PW-19030;90049;Los Angeles
BS-11380;43402;Bowling Green
DA-13450;43130;Lancaster
ME-17725;75220;Dallas
MH-17785;79424;Lubbock
BT-11440;48227;Detroit
MM-17920;43055;Newark
NM-18520;10011;New York City
MH-17455;55407;Minneapolis
TC-21295;2149;Everett
MH-17785;98105;Seattle
EP-13915;90032;Los Angeles
JH-15985;28027;Concord
CM-12715;98103;Seattle
FO-14305;85301;Glendale
MW-18220;55433;Coon Rapids
MS-17365;90045;Los Angeles
HP-14815;85705;Tucson
AS-10090;10035;New York City
CS-12505;91767;Pomona
ME-17320;93101;Santa Barbara
MS-17770;94109;San Francisco
KH-16690;92503;Riverside
LC-16885;90049;Los Angeles
AF-10870;92672;San Clemente
AH-10465;35601;Decatur
GK-14620;27405;Greensboro
KL-16645;94568;Dublin
FM-14290;19143;Philadelphia
JL-15850;77095;Houston
GM-14500;93309;Bakersfield
MC-17635;47374;Richmond
CS-12490;10009;New York City
AH-10030;94122;San Francisco
EP-13915;94122;San Francisco
FW-14395;90032;Los Angeles
KA-16525;92037;San Diego
SC-20050;76017;Arlington
PG-18895;23223;Richmond
TA-21385;10035;New York City
PO-18850;77041;Houston
SM-20950;6824;Fairfield
SC-20695;45503;Springfield
HK-14890;48234;Detroit
BT-11485;19140;Philadelphia
KM-16660;90301;Inglewood
SP-20920;93405;San Luis Obispo
LB-16795;19805;Wilmington
JS-16030;94122;San Francisco
CS-11950;90045;Los Angeles
MD-17350;19143;Philadelphia
LD-17005;94122;San Francisco
DB-13270;19134;Philadelphia
AT-10735;77041;Houston
DK-13375;17602;Lancaster
CS-12250;54302;Green Bay
JF-15565;10024;New York City
TW-21025;10011;New York City
TB-21250;61701;Bloomington
SC-20380;83704;Boise
KM-16720;1852;Lowell
EB-14170;98115;Seattle
JE-15715;90049;Los Angeles
NC-18535;23666;Hampton
AD-10180;19134;Philadelphia
